"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2019-08-22 00:00:00",1,301.1,9.999e+20,9.999e+20,9.999e+20,70.6,0.55,-2.34,0.01649,101401.125,9.999e+20
"2019-08-22 06:00:00",1,298.2,403,0,0,87.4,1.63,-0.84999996,0.01722,101385.21,2
"2019-08-22 12:00:00",1,298.2,393,10,0,87.3,1.11,-0.26,0.01718,101417.055,2
"2019-08-22 18:00:00",1,307.80002,415,680,0,39.9,1.03,-2.1599998,0.01375,101300.62,2
"2019-08-23 00:00:00",1,302.9,428,532,0,60.2,1.4599999,-3.1799998,0.01566,101131.91,5
"2019-08-23 06:00:00",1,298.80002,410,0,0,82.4,1.4399999,-1.04,0.01682,101247.914,28
"2019-08-23 12:00:00",1,298.7,399,10,0,83.4,1.03,-0.31,0.01691,101276.62,44
"2019-08-23 18:00:00",1,308,420,671,1e-06,41.4,-0.59,-2.33,0.014409999,101142.586,4
"2019-08-24 00:00:00",1,302.5,436,451,1e-06,62.7,0.64,-3.3899999,0.015999999,101003.73,32
"2019-08-24 06:00:00",1,298,401,0,0,87.5,0.74,-0.94,0.01698,101069.24,32
"2019-08-24 12:00:00",1,298.7,392,10,0,80.5,0.47,0.5,0.016409999,101073.61,17
"2019-08-24 18:00:00",1,309.2,417,678,0,37.100002,-0.58,-1.61,0.01385,100932.375,6
"2019-08-25 00:00:00",1,304,445,451,0,53.7,-0.14999999,-2.82,0.01495,100777.05,34
"2019-08-25 06:00:00",1,299.30002,420,0,0,78.700005,1.3299999,-1.35,0.016579999,100863.43,62
"2019-08-25 12:00:00",1,299.1,400,9,0,79.8,0.19,-1.23,0.01668,100901.586,44
"2019-08-25 18:00:00",1,307.7,425,636,1e-06,41.600002,-1.3299999,-2.8,0.01433,100866.99,24
"2019-08-26 00:00:00",1,301.4,435,476,9.1e-05,71.6,-0.97999996,-3.12,0.01715,100873.24,60
"2019-08-26 06:00:00",1,298.30002,407,0,0,90.8,-0.62,-1.66,0.018,100990.2,47
"2019-08-26 12:00:00",1,298.1,397,9,0,91.700005,-1.4499999,-1.3399999,0.01798,101085.016,12
"2019-08-26 18:00:00",1,305.4,427,554,3.5e-05,54.4,-0.78,-3.03,0.0164,101078.02,37
"2019-08-27 00:00:00",1,299.2,430,363,0.000318,91.6,-0.12,-2.47,0.01914,101151.14,86
"2019-08-27 06:00:00",1,297.5,409,0,0,96,0.11,-1.41,0.01815,101204.21,67
"2019-08-27 12:00:00",1,298.2,401,9,0,91.1,-0.32,-0.78999996,0.017919999,101349.13,27
"2019-08-27 18:00:00",1,305.2,424,654,0.000263,62.4,0.39999998,-0.65,0.01856,101277.79,31
"2019-08-28 00:00:00",1,299.6,434,273,0.000784,88.4,0.089999996,-1.9599999,0.01893,101269.81,95
"2019-08-28 06:00:00",1,297.9,417,0,6e-06,92.9,0.29999998,-1.13,0.01801,101320.58,74
"2019-08-28 12:00:00",1,297.9,403,9,0,92.6,-1.22,-0.94,0.017919999,101333.13,31
"2019-08-28 18:00:00",1,303.30002,421,652,0.000387,72,-0.96,-2.99,0.01925,101203.555,27
"2019-08-29 00:00:00",1,299.5,428,379,0.000409,80.4,0.089999996,-2.34,0.017169999,101176.836,89
"2019-08-29 06:00:00",1,297.4,409,0,0,87.1,-0.74,-1.5999999,0.01632,101172.805,92
"2019-08-29 12:00:00",1,296.9,389,8,0,88.6,-0.29,-1.65,0.01613,101127,56
"2019-08-29 18:00:00",1,307.30002,406,665,0,41.2,-0.22,-1.5,0.01382,101051.06,26
"2019-08-30 00:00:00",1,301.80002,427,505,0,64.700005,0.14,-3.04,0.015859999,100900.7,29
"2019-08-30 06:00:00",1,298.2,403,0,1e-06,88.5,1.16,-1.36,0.01746,101069.4,27
"2019-08-30 12:00:00",1,298,398,8,0,91.5,1.37,-0.58,0.017789999,100993.83,17
"2019-08-30 18:00:00",1,307.2,418,650,1e-06,46.3,0.61,-1.5799999,0.0154099995,100959.48,12
"2019-08-31 00:00:00",1,301.80002,435,410,0.000189,73.3,0.42999998,-1.78,0.01791,100896.74,79
"2019-08-31 06:00:00",1,298.4,413,0,2.7e-05,90.700005,1.51,-1.48,0.01812,101048.38,60
"2019-08-31 12:00:00",1,298,400,8,0,91.700005,1.02,-1.23,0.01791,101089.445,45
