"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","pressfc","tcdcclm"
"2020-09-27 00:00:00",1,290.4991,9.999e+20,9.999e+20,46291666666666664,87.64376,0.78171384,0.23534423,95421.336,9.999e+20
"2020-09-27 06:00:00",1,287.07693,327,0,0,98.00011,0.6011255,0.7396875,95398.79,13
"2020-09-27 12:00:00",1,286.89743,316.59485,4,0,98.19625,-0.40055174,0.66582274,95371.305,17
"2020-09-27 18:00:00",1,298.95398,339,540,0,48.051483,1.9063891,0.39821532,95165.27,46
"2020-09-28 00:00:00",1,291.1319,369,284,4.62962962962963e-06,87.81315,1.0145483,-0.24286132,95020.1,94
"2020-09-28 06:00:00",1,288.1641,340,0,0,97.29501,0.38781494,0.7992285,95024.16,66
"2020-09-28 12:00:00",1,288.34033,333.89185,4,4.62962962962963e-06,98.2351,0.66325194,0.6039648,94987.74,10
"2020-09-28 18:00:00",1,295.7,372,393,4.62962962962963e-06,69.292404,3.0038524,-0.50502926,94919.33,60
"2020-09-29 00:00:00",1,291.6,365.2704,307,4.62962962962963e-06,90.28374,1.9377539,-0.9818091,94748.44,26
"2020-09-29 06:00:00",1,290.15234,355,0,4.62962962962963e-06,99.35994,1.1486694,0.40820312,94784.875,31
"2020-09-29 12:00:00",1,287.5153,382,2,3.24074074074074e-05,95.371704,-1.1870288,1.5926977,94879.56,97
"2020-09-29 18:00:00",1,290.76096,384,169,9.25925925925926e-05,85.94746,-0.30895996,0.31100097,94591.37,99
"2020-09-30 00:00:00",1,285.19785,376,71,0.00025,94.35646,-1.6180297,1.8712769,94664.914,99
"2020-09-30 06:00:00",1,283.84656,350,0,9.25925925925926e-06,90.87179,-1.3934033,2.2810864,94640.95,100
"2020-09-30 12:00:00",1,280.73312,314,4,4.62962962962963e-06,91.16233,-1.4988037,2.6207983,94777.73,64
"2020-09-30 18:00:00",1,290.69763,278,573,0,45.64121,-2.7897606,3.8480663,94690.74,8
"2020-10-01 00:00:00",1,284.5051,292,355,0,69.38781,-0.5428418,2.1318798,94895.62,0
"2020-10-01 06:00:00",1,282.62778,288,0,0,84.155495,-0.051420897,2.473733,95005.99,0
"2020-10-01 12:00:00",1,282.22705,286,4,0,90.2244,0.6273486,2.1300366,95136.46,0
"2020-10-01 18:00:00",1,290.78644,323.13385,421,0,51.226166,-1.2969605,3.7553954,95171.39,36
"2020-10-02 00:00:00",1,285.2495,324,262,0,71.5743,-1.326626,0.89182615,95145.23,36
"2020-10-02 06:00:00",1,284.1369,344,0,4.62962962962963e-06,72.44641,-1.2526977,1.4647802,95267.055,93
"2020-10-02 12:00:00",1,279.6086,311,4,0,88.00005,-0.96805173,1.7804198,95397.82,56
"2020-10-02 18:00:00",1,287.77426,265.84457,568,0,43.09268,-2.9939477,3.4905689,95444.266,0
"2020-10-03 00:00:00",1,281.06284,276.06653,337,0,71.12668,-0.9295996,2.0222266,95636.7,10
"2020-10-03 06:00:00",1,277.11908,257,0,0,90.74718,-0.7869482,1.8116357,95836.16,8
"2020-10-03 12:00:00",1,275.99118,246.00056,4,0,92.1,-0.82457274,1.6543677,96039.555,3
"2020-10-03 18:00:00",1,289.4044,260,566,0,33.8069,-1.2260619,1.659624,95985.516,0
"2020-10-04 00:00:00",1,281.40414,274,345,0,60.397976,-0.9694946,1.5009496,95975.48,0
"2020-10-04 06:00:00",1,277.41385,258,0,0,74.35953,-0.7185132,0.6621899,96015.02,3
"2020-10-04 12:00:00",1,277.10184,257,3,0,77.98958,0.20338623,-0.20480956,95865.12,2
"2020-10-04 18:00:00",1,291.13815,294,478,0,42.766487,3.9945385,-0.57755613,95538.32,29
"2020-10-05 00:00:00",1,286.35287,334,291,4.62962962962963e-06,72.24456,1.8459252,-0.46015623,95207.55,52
"2020-10-05 06:00:00",1,284.27472,350,0,4.62962962962963e-06,84.13047,2.313479,1.3188915,94980.27,88
"2020-10-05 12:00:00",1,282.67807,287,3,4.62962962962963e-06,90.51015,-0.33663085,3.0737767,94906.46,45
