"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-09-18 06:00:00",1,289.6,9.999e+20,9.999e+20,9.999e+20,98.1,-2.73,0.22999999,0.01196,95917.914,9.999e+20
"2020-09-18 12:00:00",1,288.5,378,5,1.5e-05,97.4,-2.35,1.05,0.0110599995,96005.37,92
"2020-09-18 18:00:00",1,297.80002,340,597,0,49.3,-3.72,-0.099999994,0.00997,96108.6,18
"2020-09-19 00:00:00",1,291.30002,361,360,2e-06,71.700005,-2.9099998,0.71999997,0.00967,96408.87,65
"2020-09-19 06:00:00",1,286.1,352,0,2e-06,84.3,-2.02,0.71999997,0.00811,96688.31,98
"2020-09-19 12:00:00",1,282.30002,306,5,0,81.6,-2.1699998,-0.44,0.00611,96982.79,98
"2020-09-19 18:00:00",1,290,300,467,0,39.600002,-1.4,-2.45,0.00489,97056.664,99
"2020-09-20 00:00:00",1,282.80002,296,347,0,71.1,0.51,-1.81,0.00549,97120.64,84
"2020-09-20 06:00:00",1,278.5,264,0,0,81.700005,-1.8399999,-0.31,0.00468,97336.58,18
"2020-09-20 12:00:00",1,278.30002,249,8,0,69.200005,-2.11,0.41,0.0039,97528.47,0
"2020-09-20 18:00:00",1,290.30002,265,633,0,33.8,-1.67,-3.4199998,0.00423,97550.12,0
"2020-09-21 00:00:00",1,282.5,278,415,0,64.6,-0.52,-2.1399999,0.00484,97599.13,0
"2020-09-21 06:00:00",1,277.5,260,0,0,89.1,-1.7099999,-0.64,0.0047299997,97798.516,0
"2020-09-21 12:00:00",1,277.30002,247,8,0,85.6,-2.04,0.01,0.00447,97818.45,0
"2020-09-21 18:00:00",1,289.6,256,637,0,32.5,-1.02,-2.6299999,0.00388,97624.195,0
"2020-09-22 00:00:00",1,278.59,270,415,0,86.200005,0.049999997,-1.55,0.00496,97450.15,0
"2020-09-22 06:00:00",1,273.2,250,0,0,89.200005,0.03,0.45,0.0034999999,97362.34,0
"2020-09-22 12:00:00",1,278.6,251,7,0,67.9,-0.78,1.89,0.00392,97146.414,0
"2020-09-22 18:00:00",1,295.1,279,621,0,26.4,-1.92,-0.03,0.0044899997,96833.305,0
"2020-09-23 00:00:00",1,284.30002,300,400,0,74.1,-1.04,1.74,0.00634,96597.56,0
"2020-09-23 06:00:00",1,282.2,284,0,0,70.4,-1.4699999,2.05,0.00524,96567.68,0
"2020-09-23 12:00:00",1,282.1,283,7,0,68.5,-1.28,2.01,0.00508,96585,0
"2020-09-23 18:00:00",1,299.5,308,603,0,30.2,-0.85999995,1.39,0.00677,96440.71,0
"2020-09-24 00:00:00",1,290.6,331,387,0,59.7,-1.4,2.1299999,0.0077199996,96377.74,0
"2020-09-24 06:00:00",1,285,301,0,0,79.3,-1.22,1.9399999,0.0071099997,96459.086,0
