"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","pressfc","tcdcclm"
"2020-09-30 12:00:00",1,278.84506,9.999e+20,9.999e+20,46291666666666664,97.682915,-0.5300879,3.7239256,93889.32,9.999e+20
"2020-09-30 18:00:00",1,281.82556,336,111,1.38888888888889e-05,79.28147,-4.969348,4.486118,94281.37,100
"2020-10-01 00:00:00",1,279.6915,302.46008,164,9.25925925925926e-06,82.23326,-1.0624609,1.9305199,94626.14,75
"2020-10-01 06:00:00",1,278.39917,271.59485,0,2.22222222222222e-05,97.78387,-1.6434057,2.0018213,94819.94,87
"2020-10-01 12:00:00",1,277.1735,303,0,3.24074074074074e-05,95.534805,-4.104934,-1.1288574,95291.63,95
"2020-10-01 18:00:00",1,277.67844,303,212,2.77777777777778e-05,77.1324,-4.175635,0.9565869,95760.336,94
"2020-10-02 00:00:00",1,274.93253,300,166,2.31481481481481e-05,76.427925,-3.228484,0.79746336,95994.46,97
"2020-10-02 06:00:00",1,272.41943,246,0,4.62962962962963e-06,91.4116,-1.4818017,0.6862207,96067.77,73
"2020-10-02 12:00:00",1,270.86154,222.67462,0,4.62962962962963e-06,95.071106,-1.4909936,0.91455567,96153.836,13
"2020-10-02 18:00:00",1,277.80002,254.80933,281,4.62962962962963e-06,53.51114,-1.5000073,1.1989208,96137.04,41
"2020-10-03 00:00:00",1,275.2227,303.38135,167,4.62962962962963e-06,74.306656,-1.4951538,0.24455565,96107.39,99
"2020-10-03 06:00:00",1,272.01678,239.05585,0,0,92.67822,0.4446289,-1.0422608,96148.35,58
"2020-10-03 12:00:00",1,271.52652,231.80933,0,0,93.17425,0.5976465,0.025988769,96171.99,71
"2020-10-03 18:00:00",1,282.4079,238.05585,386,0,38.41676,0.32891113,1.1449317,96137.836,17
"2020-10-04 00:00:00",1,276.05014,280,253,0,65.02001,-0.9667065,-0.7513989,96098.79,100
"2020-10-04 06:00:00",1,272.82712,249,0,0,84.08917,0.26877442,-1.2232885,96121.52,38
"2020-10-04 12:00:00",1,272.09372,231,0,0,88.64325,0.03373047,-0.8168335,96202.49,17
"2020-10-04 18:00:00",1,284.39474,244.07886,384,0,41.936443,0.29282713,0.81406003,96196.805,11
"2020-10-05 00:00:00",1,276.65356,303.07886,179,0,63.986053,-0.0050830077,0.24239746,96172.664,84
"2020-10-05 06:00:00",1,274.3577,245.07886,0,0,77.95306,2.2016504,-0.02569824,96147.875,78
"2020-10-05 12:00:00",1,275.30002,256,0,0,87.795395,3.3752856,0.9956323,95997.266,96
"2020-10-05 18:00:00",1,286.14536,274,354,0,52.221718,5.933701,1.0599316,95495.336,48
"2020-10-06 00:00:00",1,287.30984,305.46008,321,0,75.10917,6.512219,2.3973436,94840.17,24
"2020-10-06 06:00:00",1,286.8696,326,0,0,87.37131,2.8829541,3.4857788,94519.62,93
"2020-10-06 12:00:00",1,281.6136,297,0,0,94.65668,-0.6833813,2.2798536,94614.07,39
"2020-10-06 18:00:00",1,288.72702,321,228,4.62962962962963e-06,56.794018,-0.67699707,5.680146,94591.27,81
"2020-10-07 00:00:00",1,284.26923,314,245,0.000189814814814815,80.22368,-3.9829419,3.7336571,94695.984,47
"2020-10-07 06:00:00",1,279.72546,276,0,9.25925925925926e-06,94.7557,-1.8815454,2.9564404,95187.516,17
"2020-10-07 12:00:00",1,276.9,255,0,0,97.53103,-0.5218994,1.8638036,95453.336,10
"2020-10-07 18:00:00",1,286.6595,266,365,0,53.115734,1.3531152,3.2966626,95422.35,11
"2020-10-08 00:00:00",1,285.15698,297,312,0,62.05752,3.34926,1.6435058,95072.516,36
"2020-10-08 06:00:00",1,283.47464,300,0,0,77.8091,2.6457398,1.0171607,94877.62,92
"2020-10-08 12:00:00",1,281.6,297,0,0,94.20393,0.04154907,0.02649414,94660.96,88
"2020-10-08 18:00:00",1,291.6716,300,356,0,57.523872,-2.6931517,-1.5205554,94775.9,42
"2020-10-09 00:00:00",1,284.70383,309.67462,300,0,76.85825,-1.9298791,-2.2171385,94992.9,51
"2020-10-09 06:00:00",1,280.81924,282,0,0,86.092735,1.2685547,-2.2879076,95072.45,9
"2020-10-09 12:00:00",1,281.15622,285,0,0,81.51021,3.390498,-1.7168432,94922.69,78
"2020-10-09 18:00:00",1,293.4022,304,319,0,55.416176,6.055869,-0.17449707,94515.9,74
"2020-10-10 00:00:00",1,292.58173,324,309,0,66.93196,5.9998803,1.1291381,94119.61,5
"2020-10-10 06:00:00",1,293.4239,334,0,0,52.656624,5.5266404,3.7562816,93931.42,91
"2020-10-10 12:00:00",1,285.59778,318,0,0,79.450615,-1.1795483,1.9529296,94322.27,46
"2020-10-10 18:00:00",1,295,314,281,0,37.785034,-0.020609131,0.48567382,94570.664,100
"2020-10-11 00:00:00",1,289.49808,353,185,0,51.46374,0.45321777,0.30889893,94524.25,100
"2020-10-11 06:00:00",1,285.99408,333,0,0,67.943344,0.81723875,-2.4728625,94393.89,85
"2020-10-11 12:00:00",1,284.77078,321,0,9.25925925925926e-06,90.03992,-0.25760376,-1.7285278,94260.25,89
"2020-10-11 18:00:00",1,293.95627,344,260,0,54.31686,-1.7800647,0.22084472,94246.71,89
"2020-10-12 00:00:00",1,288.7881,356,206,0,75.66701,-1.683037,-1.7456836,94442.65,100
"2020-10-12 06:00:00",1,286.55438,347,0,1.85185185185185e-06,72.51687,0.14667235,-2.1165526,94470.516,100
"2020-10-12 12:00:00",1,288.12003,342,0,4.62962962962963e-05,98.6,3.3057885,-0.5061889,94334.516,70
"2020-10-12 18:00:00",1,295.6987,347.64462,300,0,58.93592,0.08327148,5.7449803,94355.02,85
"2020-10-13 00:00:00",1,286.96115,319,258,0,50.73815,-0.19044678,1.661477,94734.984,41
"2020-10-13 06:00:00",1,283.75922,272,0,0,53.03062,1.0518627,1.9400195,95063.984,0
"2020-10-13 12:00:00",1,281.3007,263.49622,0,0,54.8,1.4141089,1.5570337,95296.37,1
"2020-10-13 18:00:00",1,290.9348,290,310,0,28.763474,-0.14862548,2.656499,95449.21,76
"2020-10-14 00:00:00",1,286.7595,329,229,0,41.60588,-0.94684327,0.3758081,95393.34,95
"2020-10-14 06:00:00",1,284.95358,346,0,0,53.3026,-2.3622582,-2.9468775,95334.836,98
"2020-10-14 12:00:00",1,282.38983,329,0,0,71.56222,-2.5069776,-0.8975439,95277.2,100
"2020-10-14 18:00:00",1,281.1088,337,30,2.49999981481481e-05,81.756165,-1.7081348,0.8806567,95454.85,100
"2020-10-15 00:00:00",1,279.55176,269,265,0,70.4199,-2.293828,1.593623,95716.74,17
"2020-10-15 06:00:00",1,277.1,249,0,0,78.75972,-2.2062573,2.079109,96046.055,0
"2020-10-15 12:00:00",1,275.31122,253,0,0,71.43434,-3.375266,2.5470605,96459.6,36
"2020-10-15 18:00:00",1,277.6,311,120,4.62962962962963e-06,64.591095,-3.140913,1.9780566,96832.52,100
"2020-10-16 00:00:00",1,274.45508,269,176,0,78.79333,-1.7710449,0.05481201,96931.95,50
"2020-10-16 06:00:00",1,271.9967,226,0,0,89.92986,1.0316626,-0.8356665,97007.73,0
"2020-10-16 12:00:00",1,272.90854,244,0,0,82.38711,2.0380542,-0.5987573,97010.96,45
"2020-09-30 12:00:00",2,278.74506,9.999e+20,9.999e+20,46291666666666664,97.51418,-0.8255078,3.7935107,93922.24,9.999e+20
"2020-09-30 18:00:00",2,283.27588,335,167,2.31481481481481e-05,75.124535,-4.424348,4.7067943,94295.086,97
"2020-10-01 00:00:00",2,280.4,275,332,1.38888888888889e-05,82.13511,-0.6166064,2.0777855,94623.79,25
"2020-10-01 06:00:00",2,279.73727,279,0,4.62962962962963e-06,95.32552,-1.6572876,2.5412817,94770.375,56
"2020-10-01 12:00:00",2,278.6,304,0,1.85185185185185e-05,90.84371,-4.2983375,-1.7540112,95202.195,93
"2020-10-01 18:00:00",2,278.7,321,107,2.31481481481481e-05,76.32656,-4.840222,1.2522314,95718.6,99
"2020-10-02 00:00:00",2,274.77954,290,171,2.31481481481481e-05,83.306946,-3.2354565,0.90086424,95876.12,95
"2020-10-02 06:00:00",2,273.84113,268,0,9.25925925925926e-06,85.968925,-2.8141625,0.76303464,95984.164,87
"2020-10-02 12:00:00",2,271.07,272,0,1.38888888888889e-05,95.55157,-1.5722338,1.3095288,96068.82,93
"2020-10-02 18:00:00",2,278.6508,250.46008,321,9.25925925925926e-06,58.172695,-2.2894385,0.7002588,96013.43,58
"2020-10-03 00:00:00",2,274.206,285,198,3.24074074074074e-05,90.65865,-1.9259228,-0.30686522,96035.02,79
"2020-10-03 06:00:00",2,271.79904,231.80933,0,0,97.905334,-0.33971435,-0.76777583,96078.58,41
"2020-10-03 12:00:00",2,272.10004,243,0,0,96.89082,-0.17756836,0.3344824,96129.32,93
"2020-10-03 18:00:00",2,281.2026,256.19067,335,0,46.91153,-0.8957226,-0.17328857,96126.19,86
"2020-10-04 00:00:00",2,275.34592,287.32538,216,9.25925925925926e-06,80.30056,-1.8053613,-0.58633053,96226.805,95
"2020-10-04 06:00:00",2,271.84933,241.46008,0,2.31481467592593e-06,96.22534,-0.32239503,-0.9316992,96312.08,47
"2020-10-04 12:00:00",2,271.28647,225,0,0,96.409935,-0.51220214,-0.96352047,96499.516,0
"2020-10-04 18:00:00",2,283.5,236,393,0,38.141865,1.3801659,0.70520264,96465.31,5
"2020-10-05 00:00:00",2,277.93903,273,289,0,62.02593,2.0874681,0.41144773,96316.46,90
"2020-10-05 06:00:00",2,275.3846,251,0,0,78.09748,2.9376879,-0.15035644,96310.97,77
"2020-10-05 12:00:00",2,275.84668,248,0,0,95.58373,4.042185,0.81553954,96115.016,53
"2020-10-05 18:00:00",2,287.00238,270,363,0,55.17406,6.12791,0.8199512,95677.9,38
"2020-10-06 00:00:00",2,284.91815,340,227,2.31481481481481e-05,77.52306,4.1339793,0.46067137,95368.95,78
"2020-10-06 06:00:00",2,284.21924,329,0,0,87.93152,4.6462693,1.3644848,95185.016,100
"2020-10-06 12:00:00",2,282.45148,299,0,3.24074074074074e-05,97.44564,2.606975,1.2527612,95181.56,36
"2020-10-06 18:00:00",2,288.80002,341,222,0,76.481926,-0.2076709,2.0053062,95247.24,75
"2020-10-07 00:00:00",2,286.00565,346,200,0,86.88979,-0.49131346,-1.5164746,95176.5,87
"2020-10-07 06:00:00",2,283.63895,300,0,0,98.204216,2.1860106,0.34126464,94992.49,39
"2020-10-07 12:00:00",2,284.4,295.92017,0,0,83.18911,4.6757226,2.5894446,94543.38,64
"2020-10-07 18:00:00",2,293.02707,304,353,0,45.802933,1.1716162,5.4611034,94330.04,48
"2020-10-08 00:00:00",2,286.22623,302.67462,317,0,44.48222,-1.0615039,3.7529395,94660.65,0
"2020-10-08 06:00:00",2,280.89746,262,0,0,64.00902,-1.5593896,3.6461475,95056.5,0
"2020-10-08 12:00:00",2,278.30002,253.13568,0,0,79.33295,-0.5854956,3.4592528,95379.9,0
"2020-10-08 18:00:00",2,284.30002,262,345,0,52.037273,-2.7173681,3.5606444,95627.93,13
"2020-10-09 00:00:00",2,280.25,264,311,0,62.81568,-0.66129637,1.623999,95773.734,6
"2020-10-09 06:00:00",2,277.2209,250,0,0,77.75042,-0.412417,1.5794238,95977.83,0
"2020-10-09 12:00:00",2,275.52017,248,0,0,85.38529,0.15967773,0.6704663,96104.29,13
"2020-10-09 18:00:00",2,287.10217,270,325,0,43.6604,0.41219237,0.41481933,96151.35,72
"2020-10-10 00:00:00",2,283.80682,298,286,0,52.624634,1.1788135,-2.8374755,95889.055,75
"2020-10-10 06:00:00",2,282.52228,342,0,0,60.200336,4.698848,-3.6108496,95763.93,100
"2020-10-10 12:00:00",2,282.44034,317,0,1.85185185185185e-05,72.735344,6.5244064,-2.942942,95267.875,100
"2020-10-10 18:00:00",2,289.33014,318,273,4.62962962962963e-06,49.43486,8.1596365,-1.3190038,94773.81,100
"2020-10-11 00:00:00",2,289.8097,330,241,9.25925925925926e-06,62.284252,9.732749,-0.19689941,94206.56,99
"2020-10-11 06:00:00",2,286.24023,373,0,0.000810185185185185,88.80767,0.8700146,2.8557665,94045.27,100
"2020-10-11 12:00:00",2,280.3112,285,0,0,78.01836,2.5773559,4.4123974,94166.08,57
"2020-10-11 18:00:00",2,283.36508,259,350,0,51.798702,1.2288427,6.622429,94296,20
"2020-10-12 00:00:00",2,278.6273,323,83,9.25925925925926e-06,64.26181,-0.47,5.063203,94636.69,100
"2020-10-12 06:00:00",2,276.5019,267.59485,0,4.62962962962963e-06,80.86553,-1.513579,4.2568603,94710.65,52
"2020-10-12 12:00:00",2,272.98645,275,0,9.25925925925926e-06,85.67449,-3.1116333,5.7659836,94865.25,88
"2020-10-12 18:00:00",2,274.3068,283,220,1.85185185185185e-05,76.08534,-3.8067236,4.950471,95050.32,90
"2020-10-13 00:00:00",2,272.5772,280,194,1.38888888888889e-05,77.837975,-4.2654614,3.94135,95142.43,95
"2020-10-13 06:00:00",2,271.26712,249,0,4.62962962962963e-06,78.800476,-2.3092797,1.8903637,95105.63,96
