"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-08-16 06:00:00",1,285.7,9.999e+20,9.999e+20,9.999e+20,98.4,-0.94,-0.76,0.00908,98423.62,9.999e+20
"2020-08-16 12:00:00",1,288.30002,332,25,0,93.5,-1.31,-1.66,0.01024,98401.56,70
"2020-08-16 18:00:00",1,293.5,381,292,9e-06,70.3,0.96999997,-3.74,0.0106999995,98234.19,98
"2020-08-17 00:00:00",1,290.1,367,323,4e-06,90.1,0.16,-2.08,0.011109999,98078.23,55
"2020-08-17 06:00:00",1,288.9,379,0,2e-05,97.200005,-1.09,-1.73,0.0111299995,97899.19,85
"2020-08-17 12:00:00",1,288.6,386,6,4.4e-05,98.5,-1.37,-1.24,0.011039999,97827.38,96
"2020-08-17 18:00:00",1,292.4,384,209,2.5e-05,77.700005,0.25,-1.54,0.01107,97731.33,91
"2020-08-18 00:00:00",1,289.4,374,239,3e-06,94.200005,1.23,-1.16,0.011109999,97633.59,53
"2020-08-18 06:00:00",1,287.2,336,0,0,98.8,1.56,0.90999997,0.010129999,97541.914,30
"2020-08-18 12:00:00",1,289.1,321,44,0,91.200005,0.25,2.27,0.01058,97546.625,24
"2020-08-18 18:00:00",1,298.9,332,725,0,38.100002,-0.06,4.0299997,0.00814,97510.11,0
"2020-08-19 00:00:00",1,291.4,345,429,0,70.3,-0.11,2.22,0.00943,97596.45,3
"2020-08-19 06:00:00",1,286.1,319,0,0,89.200005,-0.95,1.5699999,0.00853,97744.47,0
"2020-08-19 12:00:00",1,288.80002,306,45,0,80,-0.45999998,1.22,0.00909,97912.3,2
"2020-08-19 18:00:00",1,298,328,721,0,36.2,0.16,3.54,0.00728,97810.44,1
"2020-08-20 00:00:00",1,291,336,431,0,66.4,-0.83,2.1499999,0.00869,97895.05,2
"2020-08-20 06:00:00",1,285.2,311,0,0,87.1,-1.49,1.24,0.0077799996,98100.4,0
"2020-08-20 12:00:00",1,287,294,45,0,75.200005,-1.43,1.02,0.00756,98295.18,0
"2020-08-20 18:00:00",1,297.9,311,727,0,30.9,-1.48,0.84,0.0061899996,98153.81,0
"2020-08-21 00:00:00",1,285.6,330,429,0,85.6,0.22,-0.02,0.00785,98121.055,1
"2020-08-21 06:00:00",1,285.9,324,0,0,87.3,1.14,0.51,0.008169999,98192.93,38
"2020-08-21 12:00:00",1,289.6,355,30,0,76.1,1.18,1,0.0090499995,98211.61,73
"2020-08-21 18:00:00",1,297.7,345,701,4.4e-05,61.3,2.35,2.9399998,0.01213,97993.56,3
"2020-08-22 00:00:00",1,292.1,358,413,3.7e-05,87.9,2.22,1.36,0.0123,97926.65,11
"2020-08-22 06:00:00",1,289.6,343,0,0,97.6,1.74,1.87,0.0117,97810.39,34
"2020-08-22 12:00:00",1,291.1,339,39,0,92.9,0.85999995,2.54,0.0122299995,97794.23,61
