"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-03-02 06:00:00",1,265.02,9.999e+20,9.999e+20,9.999e+20,86.4,0.14,-0.049999997,0.0017599999,98327.27,9.999e+20
"2020-03-02 12:00:00",1,267.30002,247,3,1e-06,82.3,2.1,-1.02,0.00201,98196.52,63
"2020-03-02 18:00:00",1,279.29,263,397,0,68.4,3.8999999,0.47,0.00407,97620.95,54
"2020-03-03 00:00:00",1,275.66998,261,261,0,96.9,3.8899999,1.5899999,0.00454,97275.43,42
"2020-03-03 06:00:00",1,276.43,296,0,6.4e-05,98.3,2.26,2.33,0.00488,97003.44,90
"2020-03-03 12:00:00",1,273.2,263,3,1e-06,98.200005,0.35,2.03,0.0038599998,97191.586,62
"2020-03-03 18:00:00",1,280.9,249,490,0,74.1,0.93,1.24,0.00502,97122.734,34
"2020-03-04 00:00:00",1,278.1,299,235,0.00012,98.8,1.8499999,-1.76,0.00556,96562.86,84
"2020-03-04 06:00:00",1,278.79,330,0,0.000241,94.8,0.14,5.5899997,0.00562,95989.016,96
"2020-03-04 12:00:00",1,273.30002,242,4,0,90.4,-0.56,4.33,0.0036199999,96367.18,14
"2020-03-04 18:00:00",1,277.30002,278,354,1.3e-05,62,-1.0699999,6.83,0.00329,96587.79,64
"2020-03-05 00:00:00",1,273.13998,274,185,1.3e-05,83.4,0.19,3.54,0.00327,97001.87,77
"2020-03-05 06:00:00",1,271.72998,220,0,0,79.5,-1.09,4.2599998,0.0028,97193.33,4
"2020-03-05 12:00:00",1,272.2,219,4,0,74.6,-2.3,3.58,0.00272,97700.21,5
"2020-03-05 18:00:00",1,277.4,220,528,0,43.600002,-2.07,5.2,0.00229,98007.56,3
"2020-03-06 00:00:00",1,270.99,221,296,0,74.8,-0.45,1.5799999,0.00247,98180.266,16
"2020-03-06 06:00:00",1,271.06,230,0,0,74.9,0.78,0.26,0.0024899999,98041.59,82
"2020-03-06 12:00:00",1,272,265,2,0,68.3,0.9,-1.78,0.00245,97654.125,96
"2020-03-06 18:00:00",1,275.9,285,224,6.5e-05,73.9,-0.28,-3.29,0.00354,96932.77,99
"2020-03-07 00:00:00",1,272.1,298,74,0.000204,94.1,-3.6399999,-1.9499999,0.00344,96493.516,100
"2020-03-07 06:00:00",1,271.66998,286,0,0.000115,94.200005,-3.5,2.03,0.00333,96370.1,99
"2020-03-07 12:00:00",1,266.1,249,4,1.1e-05,86.200005,-5.7599998,4.44,0.00194,97111.766,97
"2020-03-07 18:00:00",1,266.9,189,543,0,72.4,-6.0699997,4.85,0.0017499999,97541.86,31
"2020-03-08 00:00:00",1,263.85,179,312,0,77.6,-4.83,4.16,0.00143,98204.875,1
"2020-03-08 06:00:00",1,262.1,170,0,0,80.3,-2.8999999,3.47,0.0012599999,98628.86,0
"2020-03-08 12:00:00",1,262,172,6,0,82.6,-1.15,2.51,0.00128,99132.24,0
"2020-03-08 18:00:00",1,274.1,211,515,0,57,-0.03,2.04,0.00236,99036.44,43
"2020-03-09 00:00:00",1,270.66,255,261,0,89.700005,1.8299999,1.4499999,0.00287,98946.51,48
"2020-03-09 06:00:00",1,270.80002,237,0,0,88.6,1.22,2.01,0.00287,98900.68,55
"2020-03-09 12:00:00",1,271.2,239,6,0,89.9,1.0699999,1.89,0.0029799999,98948.555,58
"2020-03-09 18:00:00",1,283,250,535,0,65.1,1.77,2.44,0.00501,98852.055,18
"2020-03-10 00:00:00",1,276,265,293,0,97.8,2.1499999,1.35,0.00462,98829.39,49
"2020-03-10 06:00:00",1,275.5,264,0,0,97.700005,2.28,2.1599998,0.00446,98634.03,75
"2020-03-10 12:00:00",1,278.5,295,3,9e-06,97.1,3.06,1.5,0.0054699997,98715.02,88
"2020-03-10 18:00:00",1,283.5,343,152,3.9e-05,92.1,4.22,2.62,0.0073499996,98320.19,92
"2020-03-11 00:00:00",1,284.1,352,82,2.3e-05,94.4,4.15,2.59,0.00789,98093.87,90
"2020-03-11 06:00:00",1,280.80002,334,0,5.8999998e-05,91.9,0.26,4.27,0.0061299996,98344.02,70
"2020-03-11 12:00:00",1,276.80002,259,7,0,95.6,0.07,1.75,0.00478,98611.61,13
"2020-03-11 18:00:00",1,285.9,278,492,1e-06,58.7,0.37,0.78999996,0.00544,98721.79,45
"2020-03-12 00:00:00",1,280.80002,314,235,0.000245,94.9,-0.89,-1.55,0.0063,98696.05,77
"2020-03-12 06:00:00",1,277.9,334,0,0.00072,95.9,-1.7199999,-2.83,0.00518,98539.04,100
"2020-03-12 12:00:00",1,275.9,326,1,0.000305,94.9,-2.05,-2.79,0.0044899997,98210,98
"2020-03-12 18:00:00",1,278.2,325,108,0.000332,90.3,-3.05,0.39999998,0.00506,97819.6,100
"2020-03-13 00:00:00",1,277.30002,312,130,9e-06,95.700005,-1.5899999,1.9,0.00501,98090.29,100
"2020-03-13 06:00:00",1,275.4,300,0,1.1e-05,91.3,-2.3799999,1.9599999,0.00416,98427.17,100
"2020-03-13 12:00:00",1,273.80002,275,4,0,88,-2.6499999,1.78,0.00355,98858.99,100
"2020-03-13 18:00:00",1,278.7,269,322,0,55.600002,-3.6699998,1.77,0.00317,99191.71,100
"2020-03-14 00:00:00",1,274.4,265,185,0,69.700005,-3.08,1.23,0.0029199999,99666.98,100
"2020-03-14 06:00:00",1,271.4,233,0,0,75.5,-3.1399999,1.22,0.00253,99860.07,96
"2020-03-14 12:00:00",1,271.1,206,9,0,69.5,-3.4299998,0.61,0.00227,100129.5,7
"2020-03-14 18:00:00",1,279.7,214,593,0,31,-4.19,-0.96999997,0.00188,100102.51,1
"2020-03-15 00:00:00",1,273.1,224,330,0,60.7,-2.61,-0.42999998,0.0023,100312.47,1
"2020-03-15 06:00:00",1,269.6,207,0,0,70.9,-2.97,-0.78999996,0.00205,100515.16,1
"2020-03-15 12:00:00",1,268.80002,197,10,0,62.7,-2.6399999,-1.4699999,0.0016999999,100756.37,4
"2020-03-15 18:00:00",1,276.30002,201,602,0,27.9,-1.78,-3.22,0.0013199999,100775.21,4
"2020-03-16 00:00:00",1,271.30002,211,336,0,50.3,0.38,-2.04,0.00165,100927.27,5
"2020-03-16 06:00:00",1,269.30002,204,0,0,66.8,-0.44,-0.82,0.00189,100972.08,1
"2020-03-16 12:00:00",1,269.4,203,10,0,70,-0.91999996,-0.61,0.00199,100902.94,1
"2020-03-16 18:00:00",1,279.9,214,602,0,29.5,0.39,-1.29,0.0018,100685.81,1
"2020-03-17 00:00:00",1,271.5,224,336,0,66.9,1.4499999,-1.0699999,0.00225,100533.664,1
"2020-03-17 06:00:00",1,269.6,213,0,0,84.200005,1.01,0.68,0.00244,100420.336,1
"2020-03-17 12:00:00",1,271.30002,211,11,0,71.3,0.11,0.78,0.00236,100405.64,1
"2020-03-17 18:00:00",1,283,223,609,0,28.300001,1.29,-0.08,0.00214,100199.6,1
"2020-03-18 00:00:00",1,272.80002,233,341,0,69.6,1.91,-0.34,0.00259,100153.22,1
"2020-03-18 06:00:00",1,270.4,217,0,0,84.700005,1.0699999,1.2099999,0.00262,100111.18,1
"2020-03-02 06:00:00",2,264.7,9.999e+20,9.999e+20,9.999e+20,82.8,0.17999999,-0.19999999,0.00165,98322.06,9.999e+20
"2020-03-02 12:00:00",2,266.9,240,3,0,77.4,2.09,-1.04,0.0018399999,98173.49,55
"2020-03-02 18:00:00",2,279.69998,255,438,1e-06,66.700005,4.2999997,0.56,0.00408,97586.9,50
"2020-03-03 00:00:00",2,275.88998,259,264,0,96.3,3.8999999,1.5699999,0.00459,97197.96,45
"2020-03-03 06:00:00",2,276.44,300,0,5.6e-05,98.1,1.5899999,2.62,0.00488,97020.02,97
"2020-03-03 12:00:00",2,273.1,256,3,0,98.200005,0.66999996,1.93,0.0038299998,97235.43,63
"2020-03-03 18:00:00",2,281,259,447,0,78.200005,1.88,-0.41,0.0053399997,96984.5,86
"2020-03-04 00:00:00",2,278.22,329,103,0.000349,99.1,1.75,-0.38,0.0056499997,96245.35,98
"2020-03-04 06:00:00",2,276.02,299,0,4.6e-05,93.6,-0.71,5.25,0.00456,96065.88,66
"2020-03-04 12:00:00",2,273,248,4,0,90.5,-0.29,3.79,0.0035299999,96499.71,29
"2020-03-04 18:00:00",2,277.6,268,408,1.3e-05,62.7,0.03,6.3599997,0.00338,96744.23,55
"2020-03-05 00:00:00",2,272.57,261,204,7e-06,87.700005,0.17999999,2.36,0.0033,96997.69,48
"2020-03-05 06:00:00",2,271.71,223,0,0,81.200005,-0.78,3.6799998,0.00286,97147.75,10
"2020-03-05 12:00:00",2,271.9,220,4,0,74.5,-1.27,3.11,0.00266,97554.4,32
"2020-03-05 18:00:00",2,276.80002,254,429,5e-06,47.600002,-2.81,5.1099997,0.00241,97873.6,51
"2020-03-06 00:00:00",2,271.3,222,288,0,72.700005,-1.03,2.51,0.0024599999,98250.516,9
"2020-03-06 06:00:00",2,270.32,214,0,0,74.3,0.17999999,0.64,0.00233,98159.586,18
"2020-03-06 12:00:00",2,270.4,223,4,0,71.4,1.78,-1.22,0.00226,97768.85,79
"2020-03-06 18:00:00",2,278.2,260,388,5e-06,55.600002,4.1,-0.12,0.00314,96998.31,82
"2020-03-07 00:00:00",2,273.15,298,101,0.000117,95.5,-1.8,0.96999997,0.0037699998,96573.48,93
"2020-03-07 06:00:00",2,272.07,267,0,2.5e-05,87.200005,-5.29,2.34,0.00318,96350.04,99
"2020-03-07 12:00:00",2,267.6,273,2,0.000143,82.9,-5.92,3.34,0.00211,96995.12,99
"2020-03-07 18:00:00",2,266.80002,217,434,1e-06,62.7,-6.73,3.9399998,0.0014899999,97631.65,96
"2020-03-08 00:00:00",2,263.13998,176,309,0,70.4,-5.62,4.45,0.00122,98263.48,23
"2020-03-08 06:00:00",2,262.30002,171,0,0,72.1,-4.24,3.48,0.00115,98682.914,1
"2020-03-08 12:00:00",2,262,173,5,0,73.5,-2.1599998,2.3999999,0.00114,99175,27
"2020-03-08 18:00:00",2,273.2,191,556,0,41.9,-0.48,2.3899999,0.00162,99125.04,11
"2020-03-09 00:00:00",2,270.88,231,300,0,52,1.28,1.56,0.00169,98971.79,23
"2020-03-09 06:00:00",2,270.5,224,0,0,61.100002,0.56,2.54,0.00192,98896.67,17
"2020-03-09 12:00:00",2,270.7,225,6,0,72.200005,0.48,2.1399999,0.00231,98949.56,52
"2020-03-09 18:00:00",2,282.2,248,534,0,45.600002,0.049999997,2.57,0.0033099998,99079.875,14
"2020-03-10 00:00:00",2,273.94998,269,254,0,90.3,1.6899999,-0.9,0.00367,99160.17,63
"2020-03-10 06:00:00",2,272.2,251,0,0,97.5,1.1,-1.25,0.0034999999,99148.305,84
"2020-03-10 12:00:00",2,273.5,261,4,0,94.6,1.9699999,-0.44,0.0037,99184.14,88
"2020-03-10 18:00:00",2,282.1,322,180,0.000127,93.3,4.3399997,2.4199998,0.00673,98740.58,89
"2020-03-11 00:00:00",2,282,332,144,3e-05,95.9,3.53,2.72,0.0069,98663.93,67
"2020-03-11 06:00:00",2,279,323,0,2.3e-05,98.9,0.58,1.86,0.00579,98883.27,71
"2020-03-11 12:00:00",2,277.5,306,3,7e-06,95.200005,-1.04,1.02,0.00499,99053.555,76
"2020-03-11 18:00:00",2,282,328,251,1e-05,83.9,0.78999996,-1.2099999,0.00603,98968.99,89
"2020-03-12 00:00:00",2,280.7,338,108,0.000136,98.4,1.4699999,-2.11,0.0064999997,98514.23,97
"2020-03-12 06:00:00",2,283,347,0,0.000234,97.8,3.6499999,0.12,0.00757,98123.516,98
"2020-03-12 12:00:00",2,283.1,350,2,0.00035,97.1,2.1,2.6399999,0.00756,98176.73,96
"2020-03-12 18:00:00",2,280.6,324,215,0.000203,76.6,-3.03,2.61,0.00499,98802.625,90
