"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-03-08 12:00:00",1,274,9.999e+20,9.999e+20,9.999e+20,97.700005,4.46,2.46,0.00416,95414.48,9.999e+20
"2020-03-08 18:00:00",1,275,283,236,4e-06,99.9,4.5699997,2.2,0.00457,95105.69,52
"2020-03-09 00:00:00",1,275.7,314,215,3e-06,98.3,3.29,2.84,0.0047299997,94962.7,89
"2020-03-09 06:00:00",1,275.4,284,0,0,97.200005,2.9399998,2.05,0.00459,94963.664,78
"2020-03-09 12:00:00",1,274.4,297,0,1.6e-05,99,1.5,2.1299999,0.00432,95001.805,89
"2020-03-09 18:00:00",1,275.9,319,106,1.1e-05,95.700005,-2.53,1.15,0.00468,95201.08,100
"2020-03-10 00:00:00",1,272.30002,315,110,1e-05,92.8,-4.35,-0.29,0.0034599998,95343.94,100
"2020-03-10 06:00:00",1,270.2,295,0,1e-05,86.4,-5.79,0.35,0.00277,95528,100
"2020-03-10 12:00:00",1,267.7,248,0,5e-06,84.8,-4.5699997,0.35999998,0.00222,95934.4,62
"2020-03-10 18:00:00",1,272.9,210,380,0,64.8,-2.45,1.01,0.00251,96201.125,8
"2020-03-11 00:00:00",1,271.69998,222,404,0,78,-0.82,-1.41,0.00277,96121.74,1
"2020-03-11 06:00:00",1,271.29,272,0,8.7e-05,93.6,1.64,-0.96999997,0.00323,96018.46,84
"2020-03-11 12:00:00",1,270.9,290,0,0.000127,96.1,0.5,-0.52,0.00321,95853.74,98
"2020-03-11 18:00:00",1,275,274,283,7e-06,78.1,0.31,0.22999999,0.0035599999,95828.99,71
"2020-03-12 00:00:00",1,273.1,290,239,8e-06,91.6,2.3999999,-0.57,0.00363,95612.89,87
"2020-03-12 06:00:00",1,272.2,265,0,1e-06,94,4.21,1.68,0.0034899998,95350.12,81
"2020-03-12 12:00:00",1,272.9,279,0,2e-06,89.6,3.82,4.06,0.0035199998,94914.05,90
"2020-03-12 18:00:00",1,276.4,270,296,3e-06,66,-1.3299999,5.65,0.0033399998,94994.67,59
"2020-03-13 00:00:00",1,273.1,243,397,2e-06,84.3,-0.55,3.37,0.00336,95187.555,34
"2020-03-13 06:00:00",1,271.30002,254,0,3e-06,74.4,-2.51,5.8199997,0.0025799999,95442.516,65
"2020-03-13 12:00:00",1,270,256,0,6e-06,71.8,-3.1599998,4.63,0.00225,95856.2,75
"2020-03-13 18:00:00",1,275.1,207,404,0,45.5,-2.09,3.1799998,0.00207,96193.7,4
"2020-03-14 00:00:00",1,272.6,222,422,0,65.200005,-1.7199999,-0.03,0.0024599999,96436.62,0
"2020-03-14 06:00:00",1,272.30002,243,0,0,65.4,0.55,-1.8299999,0.00242,96602.336,84
"2020-03-14 12:00:00",1,271.9,264,0,0,73.700005,1.5899999,-2.96,0.0026399998,96568.97,99
"2020-03-14 18:00:00",1,273.1,281,145,5.5e-05,81.700005,2.9299998,-4.18,0.00321,96461.23,98
"2020-03-15 00:00:00",1,271.80002,294,115,0.000176,92.3,-0.24,-3.53,0.0033099998,96253.87,99
"2020-03-15 06:00:00",1,271.2,294,0,7.2e-05,93.9,-1.61,-2.56,0.00323,96254.375,94
"2020-03-15 12:00:00",1,270.7,288,0,1e-05,92.6,-1.8499999,-1.53,0.0030399999,96430.055,91
"2020-03-15 18:00:00",1,273.5,287,244,3.2e-05,84.1,-1.61,-1.4599999,0.0033999998,96620.805,94
"2020-03-16 00:00:00",1,271.05,284,251,4.1e-05,92,-1.9799999,-2.44,0.0030999999,96726.33,86
"2020-03-16 06:00:00",1,268.2,275,0,3e-05,91.200005,0.7,-2.48,0.0024599999,96765.24,86
"2020-03-16 12:00:00",1,268.30002,272,0,1.8e-05,94.8,3.49,-0.01,0.0025799999,96648.984,90
"2020-03-16 18:00:00",1,273.30002,276,266,2.8e-05,82.1,1.9799999,3.34,0.00327,96654.79,79
"2020-03-17 00:00:00",1,272.18,278,303,2e-05,92.4,1.35,1.86,0.0033999998,96363.375,82
"2020-03-17 06:00:00",1,271.2,280,0,5.7e-05,93.3,0.88,3.9499998,0.0031899998,96191.305,83
"2020-03-17 12:00:00",1,266.30002,282,0,8.3e-05,89.6,-5.66,2.28,0.00208,96506.17,97
"2020-03-17 18:00:00",1,266.9,242,351,2.3e-05,78.700005,-5.0299997,0.5,0.0018999999,96979.38,90
"2020-03-18 00:00:00",1,265.5,210,417,6e-06,87.4,-2.12,-1.03,0.0018699999,97058.46,57
"2020-03-18 06:00:00",1,262.9,176,0,0,95.5,2.1699998,-2.19,0.00163,96970.52,11
"2020-03-18 12:00:00",1,263.4,204,0,1e-06,93.200005,3.78,-1.9399999,0.00168,96560.74,66
"2020-03-18 18:00:00",1,268.9,268,180,9e-05,92.200005,4.08,-2.87,0.00266,95893.97,99
"2020-03-19 00:00:00",1,269.2,289,104,0.000231,96.4,1.49,-3.77,0.00287,95104.67,99
