"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","pressfc","tcdcclm"
"2020-10-10 12:00:00",1,286.77567,9.999e+20,9.999e+20,46291666666666664,91.00601,0.1355957,-1.0286059,95784.77,9.999e+20
"2020-10-10 18:00:00",1,288.68826,374,39,0.000273148148148148,96.22967,1.3596741,0.2076587,95658.71,100
"2020-10-11 00:00:00",1,288.60284,383,17,0.000638888888888889,99.49681,1.2307495,-0.13220702,95594.93,100
"2020-10-11 06:00:00",1,289.14493,385,0,0.000310185199074074,99.43606,1.8945702,-1.0030103,95506.12,100
"2020-10-11 12:00:00",1,288.49072,391,0,0.000972222222222222,99.46227,0.9733874,-1.6758227,95420.79,100
"2020-10-11 18:00:00",1,288.30914,390,11,0.000546296296296296,99.25219,-1.1605346,-1.5010693,95220.81,100
"2020-10-12 00:00:00",1,288.70825,391,7,0.000259259259259259,99.6531,-0.36038208,-1.9335498,95143.35,100
"2020-10-12 06:00:00",1,289.02808,394,0,9.25925925925926e-05,99.70112,-0.5457886,-1.6597705,94961.305,100
"2020-10-12 12:00:00",1,289.64398,397.53992,0,2.31481481481481e-05,99.71572,-0.62239254,-1.0062743,94922,100
"2020-10-12 18:00:00",1,293.54538,402,105,9.25925925925926e-06,90.502235,-0.30083984,-1.0431201,94896.305,99
"2020-10-13 00:00:00",1,290.92114,388,138,6.94444398148148e-06,97.28208,0.47165284,-0.72398925,94915.914,69
"2020-10-13 06:00:00",1,290.3099,377,0,2.31481481481481e-05,96.93599,0.61989623,1.1684473,94994.02,59
"2020-10-13 12:00:00",1,287.95926,353,2,3.7037037037037e-06,94.45162,-0.9660864,2.493457,95264.03,42
"2020-10-13 18:00:00",1,294.2651,308,507,0,44.854317,-1.4424609,1.4374877,95419.44,11
"2020-10-14 00:00:00",1,286.3811,301,304,0,63.69294,-0.6879516,1.5081629,95432.11,0
"2020-10-14 06:00:00",1,282.29715,283.48303,0,0,77.19429,-0.43133545,1.0991614,95490.81,0
"2020-10-14 12:00:00",1,280.78043,272,2,0,78.63554,-0.86795896,1.6543505,95524.46,0
"2020-10-14 18:00:00",1,294.89212,289,500,0,34.16846,-0.7580615,1.228562,95420.19,18
"2020-10-15 00:00:00",1,286.15533,305,293,0,66.529686,-0.525,1.2303418,95440.86,6
"2020-10-15 06:00:00",1,282.76886,287.19067,0,0,77.75397,0.552605,0.39356932,95380.71,13
"2020-10-15 12:00:00",1,282.69034,289,1,0,86.748474,1.19333,0.6300952,95352.375,0
"2020-10-15 18:00:00",1,297.4321,323,490,0,53.668987,3.242478,1.9515148,95054.375,6
"2020-10-16 00:00:00",1,289.8132,344.32407,281,0,90.09129,1.5973803,1.3343164,94916.45,0
"2020-10-16 06:00:00",1,286.1943,330,0,1.85185185185185e-05,93.23696,-0.95917237,2.152068,95048.13,21
"2020-10-16 12:00:00",1,281.44022,317,0,0,78.36132,-3.646184,3.5042639,95463.95,52
"2020-10-16 18:00:00",1,286.10254,257,520,0,38.89401,-3.0069604,2.928125,95544.33,6
"2020-10-17 00:00:00",1,279.17444,255,298,0,61.946148,-1.3956225,1.3572216,95729.22,2
"2020-10-17 06:00:00",1,275.45,237,0,0,69.7401,-0.7513647,1.9270458,95853.625,0
"2020-10-17 12:00:00",1,273.66483,228,1,0,70.37616,-0.33223632,1.7789794,95843.87,0
"2020-10-17 18:00:00",1,285.20996,243,510,0,31.09905,-1.5592908,5.9192233,95725.39,0
"2020-10-18 00:00:00",1,277.39465,246,295,0,54.777412,-0.1271411,1.6805395,95828.73,0
"2020-10-18 06:00:00",1,274.7719,240,0,0,72.97323,-0.1325183,1.3296118,96010.04,21
"2020-10-18 12:00:00",1,275.6869,254,0,0,76.96817,0.26479736,0.74320555,96148.47,57
"2020-10-18 18:00:00",1,289.0079,274,480,0,41.556496,4.0197215,-0.5090222,95975.55,18
"2020-10-19 00:00:00",1,281.3073,286,277,0,76.95539,1.9571044,-0.1807788,95801.75,9
"2020-10-19 06:00:00",1,278.31772,272,0,0,90.523895,1.2660108,0.11099365,95810.82,33
"2020-10-19 12:00:00",1,278.80002,279.53992,0,0,88.049736,0.5823022,1.1936548,95796.836,60
"2020-10-19 18:00:00",1,290.97812,323,310,4.62962962962963e-06,51.19263,0.4183081,2.034785,95705.02,92
"2020-10-20 00:00:00",1,284.446,358,106,5.09259259259259e-05,92.28137,-1.423147,0.601333,95793.34,99
"2020-10-20 06:00:00",1,283.00406,357,0,0.000277777777777778,98.51025,-1.0165576,0.73888427,95761.38,100
"2020-10-20 12:00:00",1,282,351,0,0.000282407407407407,98.44492,-1.0099853,0.44308594,95783.04,100
"2020-10-20 18:00:00",1,281.80002,354,20,0.000300925925925926,98.38799,0.13917725,-2.0793164,95531.52,100
"2020-10-21 00:00:00",1,278.33328,346,6,0.000652777777777778,98.58764,-0.897561,-2.0802832,95150.92,100
"2020-10-21 06:00:00",1,274.97153,331,0,0.000407407407407407,95.2338,-1.9091357,3.6651952,95082.27,100
"2020-10-21 12:00:00",1,271.42258,274,0,2.77777777777778e-05,88.833755,-2.335808,3.1166723,95220.4,83
"2020-10-21 18:00:00",1,278.98874,229,480,0,52.73641,-5.101157,3.5699463,95333.914,14
"2020-10-22 00:00:00",1,272.09647,228,276,0,80.22485,-1.516128,2.4108837,95584.125,23
"2020-10-22 06:00:00",1,270.01062,221,0,0,90.94224,-0.7980664,1.8935449,95689.516,23
"2020-10-22 12:00:00",1,269.88873,215,0,0,89.55327,-0.60067624,1.5431396,95834.08,11
"2020-10-22 18:00:00",1,283.2,240,480,0,36.980515,-0.82570064,2.2870116,95725.055,2
"2020-10-23 00:00:00",1,276.09464,256,269,0,76.387794,-0.65165037,1.4081372,95760.33,0
"2020-10-23 06:00:00",1,273.76346,245,0,0,90.218956,-0.7318652,1.694021,95847.73,10
"2020-10-23 12:00:00",1,273.86447,250,0,0,77.918915,-0.6851391,1.5950732,95960.12,53
"2020-10-23 18:00:00",1,287.30002,271,430,0,40.64011,-0.44297606,1.8417773,95939.45,79
"2020-10-24 00:00:00",1,279.02414,284,212,0,79.29238,-0.79970455,1.1499829,96024.56,85
"2020-10-24 06:00:00",1,276.56137,266,0,0,91.47303,-1.0839527,1.3254199,96199.43,36
"2020-10-24 12:00:00",1,275.3391,256,0,0,92.90899,-0.9789746,0.6740576,96404.836,0
"2020-10-24 18:00:00",1,289.32565,271,460,0,48.89764,0.73393553,-0.90448,96371.95,2
"2020-10-25 00:00:00",1,280.3257,282.43915,257,0,90.33207,0.86445796,-0.8649487,96487.04,0
"2020-10-25 06:00:00",1,277.63327,267,0,0,95.64379,0.35189208,-0.6183423,96578.1,0
"2020-10-25 12:00:00",1,278.0751,273,0,0,95.844,-0.00782959,-0.4322949,96665.23,37
"2020-10-25 18:00:00",1,286.84668,322,310,0,66.112816,1.6955273,-1.623938,96575.65,78
"2020-10-26 00:00:00",1,283.74393,328,196,0,87.712456,0.851084,-0.67083496,96512.93,65
"2020-10-26 06:00:00",1,283.2695,355.48303,0,0,92.80013,0.6029223,-1.0238916,96351.45,91
"2020-10-26 12:00:00",1,284.15372,366,0,0,99.36055,0.5231689,-1.0155444,96281.375,100
"2020-10-10 12:00:00",2,286.96417,9.999e+20,9.999e+20,46291666666666664,93.011505,-0.08050781,-1.5411792,95724.96,9.999e+20
"2020-10-10 18:00:00",2,288.863,376,42,0.000203703703703704,95.1578,1.4384375,0.059902344,95632.37,100
"2020-10-11 00:00:00",2,288.43002,382,16,0.000296296296296296,99.46829,1.5016748,0.07575195,95556.37,100
"2020-10-11 06:00:00",2,289.38483,387,0,0.000347222222222222,99.74295,1.3411791,-0.5447876,95515.87,100
"2020-10-11 12:00:00",2,287.97824,391,0,0.00186111111111111,99.508965,0.49143308,-1.9881641,95340.26,100
"2020-10-11 18:00:00",2,288.72803,391,8,0.00106944444444444,99.35771,-0.9447314,-2.0308592,95172.1,100
"2020-10-12 00:00:00",2,289.25507,395,6,0.000291666666666667,99.610634,-0.33525023,-2.1844482,94986.39,100
"2020-10-12 06:00:00",2,289.71484,398,0,0.000680555555555556,99.67243,-0.007963867,-1.4508239,94764.74,100
"2020-10-12 12:00:00",2,290.0375,400,0,0.000189814814814815,99.64087,-1.069917,-0.38184083,94683.555,100
"2020-10-12 18:00:00",2,295.1627,395.46008,152,1.85185185185185e-05,82.74856,-0.81480956,1.5530347,94666.25,89
"2020-10-13 00:00:00",2,289.96835,361,257,9.25925925925926e-06,94.52101,-0.79635006,1.4954126,94719.02,25
"2020-10-13 06:00:00",2,288.84964,342,0,4.62962962962963e-06,94.018,-1.4705566,2.3454297,94920.7,29
"2020-10-13 12:00:00",2,280.0381,274,2,0,90.60721,-1.6773022,2.0259888,95367.79,1
