"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-03-06 18:00:00",1,245.90001,9.999e+20,9.999e+20,9.999e+20,72.700005,1.9699999,0.39999998,0.00024,96325.95,9.999e+20
"2020-03-07 00:00:00",1,251.45999,155,219,0,79.6,0.74,0.88,0.00047,96233.91,10
"2020-03-07 06:00:00",1,250.89,163,59,0,81.4,2.61,1.06,0.00045999998,96091.81,64
"2020-03-07 12:00:00",1,251.8,179,0,0,78.6,2.27,1.55,0.00047,95882.18,80
"2020-03-07 18:00:00",1,251.7,177,4,0,79,1.9499999,1.81,0.00047,95730.65,74
"2020-03-08 00:00:00",1,253.51999,173,196,1e-06,85.4,-0.91999996,1.43,0.00059999997,95651.37,57
"2020-03-08 06:00:00",1,241.2,165,57,1e-06,100,0.14,1.48,2e-04,95629.06,50
"2020-03-08 12:00:00",1,238.8,150,0,0,99.9,-0.06,1.22,0.00016,95651.44,30
"2020-03-08 18:00:00",1,239.5,154,5,2e-06,100,-0.59,0.53,0.00017,95596.5,46
"2020-03-09 00:00:00",1,248.1,155,211,2e-06,97.700005,-1.7199999,-0.24,4e-04,95504,58
"2020-03-09 06:00:00",1,238.2,158,60,4e-06,99.9,-1.2099999,0.44,0.00014999999,95444.44,66
"2020-03-09 12:00:00",1,237.6,158,0,7e-06,99.8,-0.79999995,1.04,0.00013999999,95443.31,82
"2020-03-09 18:00:00",1,238.3,154,5,7e-06,98.700005,-0.26,1.63,0.00014999999,95491.36,91
"2020-03-10 00:00:00",1,243.3,152,206,6e-06,95.6,0.089999996,2,0.00024,95635.46,90
"2020-03-10 06:00:00",1,239.6,153,60,7e-06,98.3,1.2099999,2.3799999,0.00017,95899.64,93
"2020-03-10 12:00:00",1,240,154,0,7e-06,97.6,1.7099999,2.26,0.00017,96142.18,92
"2020-03-10 18:00:00",1,239.3,152,6,6e-06,98.3,1.48,1.8199999,0.00016,96436.27,92
"2020-03-11 00:00:00",1,241.6,138,229,1e-06,96.200005,0.17999999,0.75,2e-04,96659.4,72
"2020-03-11 06:00:00",1,230.6,128,75,0,100,0.65,0.17999999,6.9999995e-05,96836.15,33
"2020-03-11 12:00:00",1,231.5,128,0,0,99.700005,0.17,-0.17,6.9999995e-05,96932.21,2
"2020-03-11 18:00:00",1,235.40001,129,9,0,100,1.01,0.21,0.00010999999,97065.555,0
"2020-03-12 00:00:00",1,245.7,134,263,0,87.5,0.63,0.7,0.00027999998,97204.695,10
"2020-03-12 06:00:00",1,247.1,135,84,0,74.3,3.12,0.69,0.00027999998,97210.414,8
"2020-03-12 12:00:00",1,251.5,138,0,0,74.700005,5,0.08,0.00042,96956.68,0
"2020-03-12 18:00:00",1,255,143,10,0,71.4,6.8799996,-0.19999999,0.00058,96348.586,21
"2020-03-13 00:00:00",1,260.7,158,254,0,66,9.45,-1.29,0.00094999996,95275.74,61
"2020-03-13 06:00:00",1,262.30002,220,62,0,70.1,10.96,-2.1499999,0.00118,93988.24,96
"2020-03-13 12:00:00",1,262.5,223,0,0,69.6,12.349999,-0.37,0.0011999999,93348.9,81
"2020-03-13 18:00:00",1,264.6,229,7,0,73.200005,10.26,2.58,0.0015199999,92960.42,92
"2020-03-14 00:00:00",1,264.4,230,191,2e-06,80,4.43,4.89,0.00163,93187.87,93
"2020-03-14 06:00:00",1,259.1,217,64,6e-06,77.9,6.77,4.69,0.00097,93841.43,90
"2020-03-14 12:00:00",1,252.8,179,0,1e-06,83.3,3.99,2.87,0.00055,94294.83,71
"2020-03-14 18:00:00",1,250.6,151,11,0,83.6,4.44,3.12,0.00045,94380.055,49
"2020-03-15 00:00:00",1,253.6,152,260,1e-06,85.9,2.57,1.86,0.00061,95063.79,55
"2020-03-15 06:00:00",1,245.2,154,86,3e-06,95.9,1.09,2.01,0.00029999999,95302.2,52
"2020-03-15 12:00:00",1,243.7,158,0,1e-05,95.5,0.74,2.4199998,0.00024999998,96017.27,73
"2020-03-15 18:00:00",1,245.2,148,13,4e-06,87.6,3.5,1.54,0.00027,96602.83,57
"2020-03-16 00:00:00",1,251.90001,129,297,0,81,3.76,0.41,0.00048,96816.06,5
"2020-03-16 06:00:00",1,252.40001,147,98,0,79,6.62,1.65,0.00049,96889.48,26
"2020-03-16 12:00:00",1,252,160,0,1e-06,76.6,8.47,1.39,0.00045999998,96868.08,56
"2020-03-16 18:00:00",1,256.30002,172,11,1e-06,76.4,11.09,1.05,0.00071,96195.86,54
"2020-03-17 00:00:00",1,264.4,218,214,1e-06,71.200005,12.48,-0.78999996,0.00143,95020.9,87
"2020-03-17 06:00:00",1,264.6,238,66,2e-06,71,13.2,0.95,0.00147,93682.96,88
"2020-03-17 12:00:00",1,263.80002,250,0,1.4e-05,79.6,9.099999,3.55,0.00154,93383.78,97
"2020-03-17 18:00:00",1,262.5,241,12,4e-05,89.8,1.9399999,6.3799996,0.00153,93963.62,92
"2020-03-18 00:00:00",1,256.72,223,216,2.5e-05,90.3,-0.26,7.58,0.00087999995,94827.93,97
"2020-03-18 06:00:00",1,248.59,173,77,7e-06,90.8,2.8999999,2.3999999,0.00040999998,95395.68,82
"2020-03-18 12:00:00",1,248.5,167,0,9e-06,92.6,2.08,2.7,4e-04,95820.49,81
"2020-03-18 18:00:00",1,250.3,170,13,1.4e-05,90.9,2.9299998,2.74,0.00045999998,96194.49,90
"2020-03-19 00:00:00",1,254.40999,182,250,1.3e-05,85.8,1.2099999,3.54,0.00065999996,96522,95
"2020-03-19 06:00:00",1,246.5,166,90,5e-06,94.4,1.99,1.23,0.00034,96830.71,78
"2020-03-19 12:00:00",1,239.7,148,0,0,99.9,0.88,1.0799999,0.00017,97232.875,20
"2020-03-19 18:00:00",1,244.40001,147,18,0,98.5,1.2099999,1.04,0.00027,97655.836,33
"2020-03-20 00:00:00",1,253.2,150,314,0,89.6,0.16,0.63,0.00059999997,98021.62,19
"2020-03-20 06:00:00",1,244.6,149,111,0,96.200005,2.1399999,0.29999998,0.00027,98243.03,17
"2020-03-20 12:00:00",1,252.2,151,0,0,78.4,3.6899998,0.16,0.00045999998,98298.46,1
"2020-03-20 18:00:00",1,253.90001,152,22,0,78.200005,4.0499997,-0.17999999,0.00055,98175.305,0
"2020-03-21 00:00:00",1,258.4,157,332,0,81.9,1.01,-1.04,0.00091999996,97955.07,1
"2020-03-21 06:00:00",1,254.1,156,120,0,78.9,2.99,-1.81,0.00057,97736.625,1
"2020-03-21 12:00:00",1,253.40001,155,0,0,78,3.08,-1.51,0.00052999996,97629.21,1
"2020-03-21 18:00:00",1,255.7,159,25,0,77.3,2.09,-2.44,0.00067,97445.4,1
"2020-03-22 00:00:00",1,262.9,171,337,0,85,0.39999998,-2.72,0.0014599999,97133.586,6
"2020-03-22 06:00:00",1,261.9,193,119,0,83.5,3.1499999,-2.99,0.00131,96747.375,28
"2020-03-22 12:00:00",1,266,214,0,0,81.5,6.3199997,-1.68,0.00183,96485.3,41
"2020-03-22 18:00:00",1,269.4,255,17,2.2e-05,86.200005,6.15,0.22,0.00256,96440.93,62
"2020-03-06 18:00:00",2,246.7,9.999e+20,9.999e+20,9.999e+20,71.5,2.04,0.45,0.00026,96350.555,9.999e+20
"2020-03-07 00:00:00",2,252.58,157,217,0,79.3,0.85999995,0.88,0.00052999996,96207.336,17
"2020-03-07 06:00:00",2,252.59,170,57,0,79.3,2.7,1.14,0.00052999996,96051.13,71
"2020-03-07 12:00:00",2,252.5,185,0,0,77.4,2.1,1.81,0.00049999997,95866.45,80
"2020-03-07 18:00:00",2,251.8,177,4,0,78,1.7099999,2.05,0.00045999998,95751,72
"2020-03-08 00:00:00",2,252.65,170,199,1e-06,86.5,-0.48,1.6999999,0.00055999996,95739.73,53
"2020-03-08 06:00:00",2,242,165,58,2e-06,100,0.65,1.41,0.00021999999,95780.58,50
"2020-03-08 12:00:00",2,241,160,0,3e-06,100,-0.11,0.94,2e-04,95825.98,44
"2020-03-08 18:00:00",2,239.7,161,5,3e-06,100,-0.31,0.52,0.00017,95780.96,51
"2020-03-09 00:00:00",2,248.12,149,221,1e-06,97.8,-1.6899999,-0.71,0.00040999998,95664.48,50
