"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2019-09-08 12:00:00",1,298.30002,9.999e+20,9.999e+20,9.999e+20,75.8,0.53999996,1.38,0.015029999,101224.32,9.999e+20
"2019-09-08 18:00:00",1,310.4,403,667,0,30,1.0799999,1.18,0.01193,101110.65,0
"2019-09-09 00:00:00",1,303.2,422,495,0,49.3,1.41,-0.81,0.01309,101049.81,0
"2019-09-09 06:00:00",1,298.6,399,0,0,76.8,0.78999996,0.42999998,0.01554,101301.83,1
"2019-09-09 12:00:00",1,298.5,392,7,0,79,1.29,0.53999996,0.01577,101440.83,6
"2019-09-09 18:00:00",1,311.7,417,653,0,32.9,0.17999999,-0.099999994,0.014029999,101452.64,35
"2019-09-10 00:00:00",1,303.6,443,384,7e-06,52.5,0.96,-2.85,0.01419,101397.484,39
"2019-09-10 06:00:00",1,298.4,403,0,3.9e-05,83.5,1.8,-1.23,0.01657,101609.69,46
"2019-09-10 12:00:00",1,297.7,395,6,0,88.200005,1.1999999,-0.81,0.01675,101730.375,65
"2019-09-10 18:00:00",1,304.5,416,528,2e-06,52,-0.06,-3.6899998,0.014789999,101705.805,60
"2019-09-11 00:00:00",1,300.4,414,448,5e-06,66.3,-0.22,-3.6999998,0.0148599995,101667.04,15
"2019-09-11 06:00:00",1,296.9,381,0,0,90.1,-0.89,-1.8,0.01633,101737.9,18
"2019-09-11 12:00:00",1,297,385,7,0,91.200005,-1.86,-1.26,0.01666,101732.945,10
"2019-09-11 18:00:00",1,304.9,408,637,5.3e-05,51.5,-1.9399999,-4.5699997,0.01495,101637.87,6
"2019-09-12 00:00:00",1,299.80002,410,475,2.4e-05,70.200005,-1.29,-3.08,0.01517,101488.37,2
"2019-09-12 06:00:00",1,296.30002,384,0,0,89.5,-1.66,-1.09,0.01572,101444.29,0
"2019-09-12 12:00:00",1,296.1,379,6,0,90.5,-2.32,-0.9,0.015689999,101427.98,0
"2019-09-12 18:00:00",1,303,406,624,9.9e-05,62.3,-2.74,-4.38,0.01627,101359.52,10
"2019-09-13 00:00:00",1,299.7,412,452,2.3e-05,71.6,-1.52,-3.1799998,0.015439999,101309.2,20
"2019-09-13 06:00:00",1,297,392,0,0,89.6,-1.9799999,-1.23,0.016379999,101313.79,10
"2019-09-13 12:00:00",1,296.9,388,5,0,89.5,-2.74,-1.05,0.016309999,101305.305,31
"2019-09-13 18:00:00",1,300.9,413,409,2.8e-05,68.700005,-5.1099997,-4.27,0.015829999,101299.336,90
"2019-09-14 00:00:00",1,298.1,415,263,2.1e-05,79,-3.3899999,-2.3799999,0.01548,101209.12,90
"2019-09-14 06:00:00",1,296.4,392,0,0,88.4,-1.53,-1.4399999,0.01564,101197.336,25
"2019-09-14 12:00:00",1,296.80002,391,6,8e-06,90.8,-0.37,-1.62,0.01644,101281.53,8
"2019-09-14 18:00:00",1,305.2,419,593,6.8e-05,55.3,1.5699999,-2.3,0.01643,101207.266,37
"2019-09-15 00:00:00",1,299.5,424,428,0.000267,85.1,0.39,-2.45,0.01809,101287.12,70
"2019-09-15 06:00:00",1,297.4,406,0,0,94.700005,1.3199999,-1.8199999,0.01776,101390,57
"2019-09-15 12:00:00",1,297.30002,395,6,0,95,0.76,-1.49,0.01766,101529.516,11
"2019-09-15 18:00:00",1,307.1,416,627,2e-06,45.8,0.66999996,-2.27,0.015149999,101417.25,16
"2019-09-16 00:00:00",1,299.6,429,405,0.000206,86.8,0.57,-2.5,0.01857,101450.43,58
"2019-09-16 06:00:00",1,297.6,404,0,0,95.3,0.7,-1.74,0.018029999,101473.02,66
"2019-09-16 12:00:00",1,297.80002,396,6,0,94.4,-0.19999999,-1.31,0.01805,101576.96,6
"2019-09-16 18:00:00",1,305.1,422,571,1.6e-05,55,-0.53,-3.1399999,0.01621,101498.625,30
"2019-09-17 00:00:00",1,300.80002,423,432,2.5e-05,72.1,0.14,-3.11,0.01661,101408.4,40
"2019-09-17 06:00:00",1,297.9,400,0,0,88.9,0.32,-1.8199999,0.01716,101441.1,26
"2019-09-17 12:00:00",1,297.7,396,5,0,90.5,-0.48,-1.63,0.017239999,101503.96,11
"2019-09-17 18:00:00",1,304.6,421,518,1.9e-05,56,-0.64,-3.98,0.01606,101421.97,26
"2019-09-18 00:00:00",1,300.5,420,401,8e-06,72.700005,-0.32999998,-3.37,0.01642,101337.65,11
"2019-09-18 06:00:00",1,297.7,397,0,0,90,-0.45,-1.92,0.017129999,101341.414,1
"2019-09-18 12:00:00",1,297.4,392,5,3e-06,91.6,-1.39,-1.43,0.017129999,101331.62,1
"2019-09-18 18:00:00",1,305,411,612,2.8e-05,53.3,-1.4699999,-4.42,0.01562,101243.06,7
"2019-09-19 00:00:00",1,300.2,416,441,8e-06,73,-0.83,-3.34,0.01627,101128.625,3
"2019-09-19 06:00:00",1,297.2,391,0,0,89.200005,-1.15,-1.62,0.01654,101110.85,1
"2019-09-19 12:00:00",1,296.6,384,5,0,90.5,-2.1499999,-0.77,0.016239999,101082.56,0
"2019-09-19 18:00:00",1,304.1,410,575,8e-06,54.7,-3.29,-3.6899998,0.01524,100984.84,15
"2019-09-20 00:00:00",1,299.9,417,396,1e-05,72.4,-2.12,-3,0.01584,100913.71,14
"2019-09-20 06:00:00",1,297.5,394,0,0,87.1,-2.6299999,-1.0699999,0.01649,100896.5,1
"2019-09-20 12:00:00",1,297,389,5,1e-06,89.3,-3.29,-0.78,0.01644,100899.52,2
"2019-09-20 18:00:00",1,303.80002,411,557,1.5e-05,56.4,-5.08,-3.1799998,0.01552,100783.21,22
"2019-09-21 00:00:00",1,299.6,421,309,6e-06,70.700005,-3,-2.3899999,0.015269999,100738.25,36
"2019-09-21 06:00:00",1,297,386,0,0,85.3,-2.95,-0.48,0.01574,100662.21,1
"2019-09-21 12:00:00",1,296.2,377,5,0,87.4,-3.61,0.47,0.015299999,100689.055,1
"2019-09-21 18:00:00",1,304.5,390,626,0,47,-5.71,-1.91,0.013499999,100465.06,5
