"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-09-06 06:00:00",1,276.30002,9.999e+20,9.999e+20,9.999e+20,90.200005,-0.9,-1.5999999,0.0044299997,97556.99,9.999e+20
"2020-09-06 12:00:00",1,274.9,268,0,4e-06,92.9,-0.77,-0.22999999,0.00411,97615.836,42
"2020-09-06 18:00:00",1,278.1,280,46,6e-06,84.5,-1.42,-0.51,0.00469,97639.625,68
"2020-09-07 00:00:00",1,282.80002,283,321,4e-06,59.9,-1.5699999,-1.65,0.0046,97460.03,49
"2020-09-07 06:00:00",1,277.4,284,118,0,85.5,-2.11,-3.1799998,0.00456,96968.15,39
"2020-09-07 12:00:00",1,275.6,260,0,0,86.200005,-1.1899999,-2.26,0.00407,96305.4,64
"2020-09-07 18:00:00",1,276.9,294,20,1.8e-05,81.6,-1.52,-0.77,0.00423,95967.9,98
"2020-09-08 00:00:00",1,282.4,303,209,2.9e-05,63.4,-0.83,-2.04,0.00481,95933.02,90
"2020-09-08 06:00:00",1,279.30002,328,53,0.000127,89.6,0.37,-1.35,0.0055,95808.23,94
"2020-09-08 12:00:00",1,279.1,327,0,0.00018,90.5,2,0.47,0.00549,95732.555,100
"2020-09-08 18:00:00",1,280.30002,323,16,0.00013,85.700005,1.2099999,1.64,0.00562,95829.98,94
"2020-09-09 00:00:00",1,280.4,328,106,0.000111,85.700005,-1.81,1.56,0.00567,96173.64,91
"2020-09-09 06:00:00",1,277.30002,326,37,5.4e-05,95.9,-2.07,-0.42999998,0.00507,96479.37,93
"2020-09-09 12:00:00",1,276.30002,306,0,1.7e-05,95.1,-0.56,-1.5799999,0.0047,96495.055,78
"2020-09-09 18:00:00",1,277.9,306,18,7.3e-05,90.200005,-0.42999998,-0.9,0.00499,96437.96,82
"2020-09-10 00:00:00",1,281,321,142,7.4e-05,80.4,-2.09,-0.61,0.00551,96438.79,96
"2020-09-10 06:00:00",1,275.1,323,39,0.000205,93.9,-4.41,3.72,0.00428,96813.32,99
"2020-09-10 12:00:00",1,273.2,306,0,6.8e-05,94.4,0.21,3.83,0.0037399998,97198.9,98
"2020-09-10 18:00:00",1,273.9,297,24,1.6e-05,88.9,2.36,4.0099998,0.0036799998,97362.62,91
"2020-09-11 00:00:00",1,277.4,250,341,1e-06,74.8,2.32,4.8399997,0.00397,97407.48,37
"2020-09-11 06:00:00",1,275.5,279,111,2.8e-05,87.700005,3.6699998,3.59,0.00407,97380.44,66
"2020-09-11 12:00:00",1,276,308,0,0.000125,90.4,2.31,5.75,0.00434,97384.195,96
"2020-09-11 18:00:00",1,275.30002,314,12,0.000141,94.5,0,4.9,0.00432,97442.7,98
"2020-09-12 00:00:00",1,276.1,312,141,4.8e-05,85.9,0.81,5.5299997,0.00414,97451.766,96
"2020-09-12 06:00:00",1,273.9,304,58,7.9e-05,94.700005,1.9599999,3.1799998,0.00392,97344.555,94
"2020-09-12 12:00:00",1,273.2,294,0,7.7e-05,94.5,1.8499999,3.76,0.0037099998,97194.77,88
"2020-09-12 18:00:00",1,273.6,297,24,7.2e-05,92.8,2,3.76,0.00376,97010.95,95
"2020-09-13 00:00:00",1,275.4,275,261,3.4e-05,90.3,1.11,3.4299998,0.00417,96886.37,69
"2020-09-13 06:00:00",1,271.7,244,122,1e-06,92.4,1.76,1.67,0.00327,96735.14,21
"2020-09-13 12:00:00",1,271.4,233,0,0,89.6,2.03,1.31,0.00309,96581.555,5
"2020-09-13 18:00:00",1,274.4,232,42,0,84.200005,1.6899999,1.24,0.00363,96331.79,3
"2020-09-14 00:00:00",1,278.1,241,356,0,78.200005,-0.64,0.61,0.0044,96129.35,2
"2020-09-14 06:00:00",1,270.5,241,128,0,91.8,0.19,-0.62,0.003,95907.766,1
"2020-09-14 12:00:00",1,270.2,237,0,0,89.5,-0.29,-0.77,0.0028499998,96143.26,2
