"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","pressfc","tcdcclm"
"2020-11-08 18:00:00",1,261.50525,9.999e+20,9.999e+20,46291666666666664,77.9497,-0.33202147,-0.263667,87771.76,9.999e+20
"2020-11-09 00:00:00",1,260.9128,220,23,0,95.49853,-0.9524072,-0.5206958,87689.086,100
"2020-11-09 06:00:00",1,259.84128,243,0,2.31481481481481e-05,97.700005,-1.8770385,0.61446774,87981.9,100
"2020-11-09 12:00:00",1,257.55954,238,0,1.85185185185185e-05,97.789276,-0.94091797,0.68609864,88553.68,100
"2020-11-09 18:00:00",1,256.03244,230,0,2.77777777777778e-05,97.29922,0.05045166,0.2073706,89038.4,100
"2020-11-10 00:00:00",1,257.75668,205,22,0,84.71057,2.7691405,0.1610205,89292.03,84
"2020-11-10 06:00:00",1,259.08246,174,0,0,82.465996,6.93052,-0.892561,89210.8,3
"2020-11-10 12:00:00",1,258.81137,170,0,4.62962962962963e-07,77.54475,9.731128,-2.2218726,88811.125,21
"2020-11-10 18:00:00",1,261.40558,248,0,1.2962962962963e-05,80.59767,10.631628,-0.95603025,88564.48,100
"2020-11-11 00:00:00",1,261.46906,218.53992,21,0,80.99213,9.162438,0.41326416,88481.33,54
"2020-11-11 06:00:00",1,262.4073,186,0,0,83.21631,7.587656,-0.037355956,88195.99,26
"2020-11-11 12:00:00",1,263.9156,209.40515,0,0,79.36327,5.8406663,-0.23956542,87753.086,100
"2020-11-11 18:00:00",1,266.0227,242,0,0,80.120544,3.6773584,-0.043356933,87422.54,95
"2020-11-12 00:00:00",1,264.47272,221,17,0,76.177246,1.684995,-0.14118896,87234.13,92
"2020-11-12 06:00:00",1,260.43942,194,0,0,76.4,0.46483642,-0.043298338,87136.586,14
"2020-11-12 12:00:00",1,257.53522,184,0,0,84.222084,0.15751465,-0.056843262,87154.414,35
"2020-11-12 18:00:00",1,255.10242,176,0,0,89.049355,0.046022948,0.17562255,87136.04,52
"2020-11-13 00:00:00",1,254.53732,181,16,0,90.50338,-0.2133789,0.07414307,87218.08,93
"2020-11-13 06:00:00",1,254.02197,196,0,0,92.709595,-0.17595458,-0.060476072,87329.13,98
"2020-11-13 12:00:00",1,251.49046,185,0,0,95.461914,0.03363037,0.036645506,87474.15,89
"2020-11-13 18:00:00",1,250.2898,159,0,0,98.84961,0.39665037,0.11834717,87593.016,61
"2020-11-14 00:00:00",1,249.42572,152,16,0,99.87883,0.23648925,0.20483154,87739.875,69
"2020-11-14 06:00:00",1,248.9177,143.41077,0,0,96.30651,0.7773901,0.184375,87880.93,44
"2020-11-14 12:00:00",1,249.10834,142.13547,0,0,86.0915,0.97484374,0.28327635,88056.66,32
"2020-11-14 18:00:00",1,249.8537,145.43912,0,0,93.690674,1.1305591,0.3050073,88268.89,28
"2020-11-15 00:00:00",1,250.24696,147,14,0,97.00084,1.0623828,0.37196776,88517.5,25
"2020-11-15 06:00:00",1,251.09097,151,0,0,98.23314,1.1394287,0.48587403,88790.805,48
"2020-11-15 12:00:00",1,251.44475,164,0,0,99.19308,1.5674145,0.43788818,88988.41,98
"2020-11-15 18:00:00",1,252.00464,156,0,0,92.581604,2.0692017,0.47515136,89143.016,50
"2020-11-16 00:00:00",1,253.52757,155.63077,12,0,86.35534,1.9713329,1.0160937,89261.305,29
"2020-11-16 06:00:00",1,253.14923,163.76547,0,0,83.74143,2.4121044,0.6403369,89365.58,59
"2020-11-16 12:00:00",1,254.95993,151.09978,0,0,71.1227,5.617297,-0.07411377,89291.336,1
"2020-11-16 18:00:00",1,257.18793,155.96509,0,0,64.315605,10.188625,0.31165284,89009.52,14
"2020-11-17 00:00:00",1,259.49844,225.6088,10,0,75.91368,11.437456,0.39813477,88750.7,100
"2020-11-17 06:00:00",1,260.34082,216.43912,0,4.62962962962963e-07,79.75649,13.436464,1.133606,88378.84,99
"2020-11-17 12:00:00",1,259.974,241,0,0,78.41761,13.8698435,0.5171948,87978.77,100
"2020-11-17 18:00:00",1,260.99762,246,0,4.62962962962963e-06,75.09475,14.289318,-0.26861817,87331.5,100
"2020-11-18 00:00:00",1,258.2437,186.05585,8,0,76.98342,15.351977,0.042023923,86922.266,60
"2020-11-18 06:00:00",1,256.35498,191.3697,0,0,82.38676,9.487737,2.1379614,87148.875,89
