"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-03-01 06:00:00",1,268.31,9.999e+20,9.999e+20,9.999e+20,94.700005,3.81,1.8299999,0.00262,94964.875,9.999e+20
"2020-03-01 12:00:00",1,268.1,244,0,0,97.4,4.7799997,-0.08,0.00268,94469.93,84
"2020-03-01 18:00:00",1,273.30002,272,188,1e-05,99.8,3.1599998,2.28,0.0040599997,94167.37,98
"2020-03-02 00:00:00",1,273.34,310,143,1.3e-05,97.8,0.96,4.7799997,0.00401,94139.87,97
"2020-03-02 06:00:00",1,270.1,281,0,1.1e-05,97.4,-1.06,5.2999997,0.0031299999,94318.805,86
"2020-03-02 12:00:00",1,267.80002,281,0,1.5e-05,97.3,-2.1399999,4.5699997,0.0026,94489.305,96
"2020-03-02 18:00:00",1,268.7,268,253,2e-05,96.5,-1.1899999,4.6,0.00278,94631.9,92
"2020-03-03 00:00:00",1,265.33,253,275,1.4e-05,98,0.59,2.6299999,0.00213,94545.26,78
"2020-03-03 06:00:00",1,264.72,198,0,0,95.200005,3.1,3.22,0.0019699999,94349.125,41
"2020-03-03 12:00:00",1,266.7,218,0,2e-06,96.3,4.48,3.53,0.00237,93880.484,66
"2020-03-03 18:00:00",1,271.80002,278,220,2.3e-05,97.4,1.55,5.4,0.00358,93781.195,87
"2020-03-04 00:00:00",1,271.63,281,234,4e-05,97.4,0.21,4.74,0.0035299999,93988.234,83
"2020-03-04 06:00:00",1,270.41,289,0,3e-05,97.5,-1.15,4.58,0.00321,94283.68,96
"2020-03-04 12:00:00",1,267.80002,274,0,1.5e-05,97.6,-1.89,3.6,0.0026,94587.27,93
"2020-03-04 18:00:00",1,269,268,272,1.7e-05,96.4,-2.84,4.29,0.0028199998,95063.06,96
"2020-03-05 00:00:00",1,265.97,232,344,5e-06,98.3,-0.75,2.2,0.0022399998,95341.04,52
"2020-03-05 06:00:00",1,269.12,233,0,3e-06,97.5,4.24,1.52,0.00287,95252,51
"2020-03-05 12:00:00",1,270.4,253,0,1e-05,97.4,2.45,4.47,0.00317,94736.54,48
