"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","pressfc","tcdcclm"
"2020-10-03 18:00:00",1,290.2618,9.999e+20,9.999e+20,46291666666666664,45.398033,1.8611767,-0.68616456,96034.125,9.999e+20
"2020-10-04 00:00:00",1,282.28098,307.19067,241,0,83.25586,0.99290526,-0.56329834,95969.67,32
"2020-10-04 06:00:00",1,279.1919,274.94415,0,0,93.39872,-0.25779295,-0.33749512,96062.81,0
"2020-10-04 12:00:00",1,279.15652,271.2475,3,0,92.889656,-0.55611324,0.11268555,96016.76,18
"2020-10-04 18:00:00",1,292.0852,298,502,0,48.42525,2.0073388,-0.58742917,95751.43,64
"2020-10-05 00:00:00",1,285.60028,330,266,0,78.12681,1.2115844,-0.24012206,95615.586,100
"2020-10-05 06:00:00",1,284.70856,357,0,1.85185185185185e-05,90.16133,-0.23942138,1.0823926,95727.74,100
"2020-10-05 12:00:00",1,281.5009,295.97803,3,0,95.736,-1.0980248,1.4428442,95900.12,25
"2020-10-05 18:00:00",1,291.90005,280,558,0,35.2414,-1.9255981,1.4159082,95881.75,3
"2020-10-06 00:00:00",1,283.62897,286.32538,339,0,56.963734,-0.36051267,-0.008134766,95821.37,0
"2020-10-06 06:00:00",1,280.06967,274,0,0,73.65259,-0.6010937,-0.2097583,95906.914,0
"2020-10-06 12:00:00",1,280.2922,278,3,0,81.961075,0.14353515,0.53490967,95859.04,0
"2020-10-06 18:00:00",1,294.53372,317.46008,481,0,48.907036,2.2789283,2.202666,95632.11,24
"2020-10-07 00:00:00",1,287.59232,349.46008,213,0,81.84652,1.0815234,1.6080029,95467.44,49
"2020-10-07 06:00:00",1,283.5071,298,0,0,94.815025,-0.09827636,1.9081225,95432.01,0
"2020-10-07 12:00:00",1,282.80002,289.53992,3,0,95.1459,-0.080205075,1.9468896,95403.805,0
"2020-10-07 18:00:00",1,296.62668,311,532,0,43.064995,-0.034206543,5.007246,95166.336,0
"2020-10-08 00:00:00",1,289.51202,325.2704,319,0,68.83959,-0.26201415,2.7957225,95141.766,0
"2020-10-08 06:00:00",1,287.34442,309,0,0,81.43698,-1.1225512,3.0012352,95237.25,0
"2020-10-08 12:00:00",1,282.41357,293,3,0,84.96081,-0.5701709,1.8125634,95614.29,4
"2020-10-08 18:00:00",1,292.52106,282,543,0,31.37741,-2.7521143,3.0487034,95695.805,0
"2020-10-09 00:00:00",1,284.28607,289,323,0,61.45183,-1.4435815,2.014646,95887.914,0
"2020-10-09 06:00:00",1,279.57077,267,0,0,80.185,-1.042146,1.1423608,96065.51,0
"2020-10-09 12:00:00",1,278.6022,258,3,0,83.36093,-0.402749,0.3886865,96250.3,4
"2020-10-09 18:00:00",1,291.7595,285,493,0,40.55525,2.0864623,-0.6730859,96112.74,83
"2020-10-10 00:00:00",1,283.79086,306,275,0,79.75985,1.1978539,-0.22786133,96059.086,99
"2020-10-10 06:00:00",1,281.47998,294,0,0,90.57778,0.7835181,1.2293676,96010.82,99
"2020-10-10 12:00:00",1,281.69418,292.46008,2,0,92.078384,0.24584961,1.1029443,96000.09,100
"2020-10-10 18:00:00",1,296.93814,320,440,0,46.08302,1.6656005,0.20603515,95774.4,100
"2020-10-11 00:00:00",1,288.434,342,254,0,93.21011,1.6178368,0.0111791985,95698.03,100
"2020-10-11 06:00:00",1,286.02335,326,0,0,98.25066,0.7248779,1.196018,95646.96,100
"2020-10-11 12:00:00",1,286.61514,340,1,0,95.429184,0.003762207,0.9529687,95644.625,100
"2020-10-11 18:00:00",1,296.3,365,310,0,55.999958,1.6931738,-1.0237842,95482.01,96
"2020-10-12 00:00:00",1,288.3279,346,273,0,94.895035,1.1709985,-0.42111573,95529.3,30
"2020-10-12 06:00:00",1,286.11026,322.06366,0,0,97.19268,-0.49942383,0.5177173,95614.98,9
"2020-10-12 12:00:00",1,285.88293,326,2,0,96.94958,-0.8126123,0.15047118,95708.31,38
"2020-10-12 18:00:00",1,297.4561,334,490,0,47.849174,1.8960229,-1.7973218,95719.625,13
"2020-10-13 00:00:00",1,289.1124,340.34796,291,0,82.107605,0.9123071,-0.54209715,95765.81,0
"2020-10-13 06:00:00",1,286.31018,323,0,0,96.01762,-0.29903808,-0.5828711,95826.29,3
"2020-10-13 12:00:00",1,288.63187,376.05585,0,0,92.296745,0.20398194,-0.6766699,95882.56,91
"2020-10-13 18:00:00",1,293.03665,395,130,9.25925925925926e-06,81.166115,1.4757421,-0.38599607,95834.43,99
"2020-10-14 00:00:00",1,289.5131,370,205,2.31481481481481e-05,96.2405,0.7993799,0.0023168945,95785.25,52
"2020-10-14 06:00:00",1,287.82056,337,0,0,98.24396,0.69874024,0.5060913,95793.266,22
"2020-10-14 12:00:00",1,287.27225,332,2,0,97.652054,-0.047991943,0.7380249,95878.65,34
"2020-10-14 18:00:00",1,299.1056,353,460,0,54.757973,1.9015124,-0.8507373,95708.85,51
"2020-10-15 00:00:00",1,291.15854,363,264,0,90.87417,1.8038025,-0.4418408,95610.336,19
"2020-10-15 06:00:00",1,288.33395,336,0,0,98.24108,1.3798705,0.13535155,95408.46,11
"2020-10-15 12:00:00",1,288.54315,336,1,0,99.36403,1.6510473,-0.057757568,95011.58,76
"2020-10-15 18:00:00",1,291.13303,386,150,0.000134259259259259,88.66926,-1.5116137,3.7162573,94828.78,98
"2020-10-16 00:00:00",1,284.2995,333,48,9.25925925925926e-06,85.401695,-0.31479734,2.1465576,94790.164,51
"2020-10-16 06:00:00",1,280.2769,261,0,0,70.61642,-0.94279295,2.1777222,94852.57,0
"2020-10-16 12:00:00",1,278.19785,250,2,0,76.27719,0.33266845,1.2277637,94724.13,0
"2020-10-16 18:00:00",1,292.55124,269,510,0,27.028753,1.8138915,2.2153685,94395.055,0
"2020-10-17 00:00:00",1,284.11447,288,292,0,59.790283,1.3577026,1.1815966,94405.086,0
"2020-10-17 06:00:00",1,280.6256,274,0,0,70.04611,-0.47069824,1.6310376,94485.875,0
"2020-10-17 12:00:00",1,278.91385,267,1,0,82.88462,-0.80864257,1.022063,94570.77,0
"2020-10-17 18:00:00",1,291.1,305,390,0,37.318043,1.2913916,0.36051756,94511.95,85
"2020-10-18 00:00:00",1,283.37027,333,99,0,65.9453,-0.38198242,1.0461572,94629.77,70
"2020-10-18 06:00:00",1,280.27,299,0,0,84.71105,-0.8870215,1.486228,94721.52,61
"2020-10-18 12:00:00",1,281.57364,329,0,3.7037037037037e-05,91.790665,-0.45296386,0.7784326,94875.33,92
"2020-10-18 18:00:00",1,285,339,160,8.7962962962963e-05,81.65013,-1.0219165,0.4633789,94945.88,99
"2020-10-19 00:00:00",1,281.1917,336,75,5.09259259259259e-05,95.19009,-0.990603,0.4771582,94988.836,98
"2020-10-19 06:00:00",1,278.79416,277,0,0,96.77534,-1.0362622,1.2033985,94953.4,38
"2020-10-19 12:00:00",1,277.8934,266,1,0,97.96593,-0.89071774,2.3409228,95004.65,25
"2020-10-19 18:00:00",1,287.22476,290,430,9.25925925925926e-06,57.264484,-1.7707592,5.243772,94912.7,41
"2020-10-03 18:00:00",2,290.96188,9.999e+20,9.999e+20,46291666666666664,41.29121,1.9130175,-0.93259764,96040.21,9.999e+20
"2020-10-04 00:00:00",2,283.19577,293.1117,326,0,74.202385,1.371914,-0.5738013,95927.555,22
"2020-10-04 06:00:00",2,279.24377,275,0,0,91.69872,0.10637451,0.18371093,96070.1,0
"2020-10-04 12:00:00",2,279.32706,270,3,0,91.19955,-0.38752195,0.12946533,96094.49,36
"2020-10-04 18:00:00",2,292,299,485,0,47.25017,2.1230688,-0.67354,95820.805,100
"2020-10-05 00:00:00",2,285.52112,324,285,0,77.26708,1.0544946,-0.42725828,95720.04,96
"2020-10-05 06:00:00",2,283.11536,339,0,0,88.6621,0.10886718,1.5871191,95783.39,74
