"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","pressfc","tcdcclm"
"2020-09-26 06:00:00",1,288.6905,9.999e+20,9.999e+20,46291666666666664,31.178635,2.5423706,1.3327954,94009.24,9.999e+20
"2020-09-26 12:00:00",1,291.03357,349.97845,0,0,30.97553,3.5681224,1.9162647,93642.58,100
"2020-09-26 18:00:00",1,290.77203,345,176,4.62962962962963e-06,44.636692,0.24369629,5.7183566,93616.41,100
"2020-09-27 00:00:00",1,291.89685,341,243,0,27.9298,-0.5572876,8.629052,93415.26,65
"2020-09-27 06:00:00",1,284.02066,287,1,1.38888888888889e-06,48.300297,0.5403662,7.822744,93651.35,14
"2020-09-27 12:00:00",1,285,331,0,2.31481481481481e-05,71.36877,-5.554053,8.179766,93917.555,68
"2020-09-27 18:00:00",1,284.94113,341.67462,131,5.09259259259259e-05,74.20841,-3.321333,7.692722,94496.555,100
"2020-09-28 00:00:00",1,284.608,344,202,6.94444444444444e-05,71.889336,-4.866555,4.350366,94817.25,100
"2020-09-28 06:00:00",1,280.59955,297,1,2.77777777777778e-05,84.48396,-3.6645703,3.4328003,95176.4,78
"2020-09-28 12:00:00",1,277.64035,258.89185,0,0,82.575584,-4.284248,3.890913,95472.2,11
"2020-09-28 18:00:00",1,285.4,257,344,0,41.1995,-7.890356,4.509868,95560.52,2
"2020-09-29 00:00:00",1,285.4,279,442,0,44.952667,-3.6971996,1.660896,95295.74,29
"2020-09-29 06:00:00",1,281.46732,295,0,0,59.519146,1.6462841,2.679126,95097.46,100
"2020-09-29 12:00:00",1,286.1,334,0,0,32.188976,0.5173242,7.3937354,94633.766,97
"2020-09-29 18:00:00",1,290.46747,328,261,0,34.092438,-9.196402,4.8348584,94634.27,100
"2020-09-30 00:00:00",1,288.26746,289,417,0,27.093916,-4.9319215,3.3790894,94653.73,77
"2020-09-30 06:00:00",1,280.38553,261,0,0,43.209286,-1.2974488,3.3840258,94752.23,24
"2020-09-30 12:00:00",1,280.40558,255,0,0,52.3514,-4.280454,4.6473827,94859.85,15
"2020-09-30 18:00:00",1,285.91678,262,332,0,36.654423,-8.704111,5.855188,94995.85,26
"2020-10-01 00:00:00",1,281.9973,281,416,0,46.87927,-7.8196554,2.8656077,95310.02,48
"2020-10-01 06:00:00",1,277.32272,273.46008,0,0,63.862415,-3.924912,2.9655445,95590.65,37
"2020-10-01 12:00:00",1,275.64594,244,0,0,80.344055,-3.874946,3.0634837,95803.33,12
"2020-10-01 18:00:00",1,278.2675,293,86,1.38888888888889e-05,74.90257,-5.8742237,2.74646,96025.9,72
"2020-10-02 00:00:00",1,279.19907,302,235,4.62962962962963e-06,51.920635,-4.2908444,-0.6354834,96001.445,88
"2020-10-02 06:00:00",1,273.1072,239,0,0,80.64495,-0.6067236,0.3285742,96066.9,29
"2020-10-02 12:00:00",1,272.30002,247,0,0,83.94139,1.9389721,0.7717822,95880.84,93
"2020-10-02 18:00:00",1,284.74252,246,329,0,32.721058,4.287173,0.6465649,95483.93,27
"2020-10-03 00:00:00",1,284.28934,266,435,0,31.717432,4.0179834,0.11063477,94969.445,0
"2020-10-03 06:00:00",1,281.06604,279.0327,0,0,41.306164,4.4669995,0.9799536,94598.78,94
"2020-10-03 12:00:00",1,279.59003,287.42615,0,0,54.777077,-1.37094,4.063823,94401.33,67
"2020-10-03 18:00:00",1,286.5567,313.16968,170,9.25925925925926e-06,56.044094,-5.838911,6.1452417,94479.516,61
"2020-10-04 00:00:00",1,281.22644,328.1117,256,9.25925925925926e-06,61.974434,-7.2599096,6.115388,94703.27,98
"2020-10-04 06:00:00",1,275.46683,273.87476,0,4.62962962962963e-06,67.74985,-8.104773,3.7789307,95101.03,56
"2020-10-04 12:00:00",1,274.01608,251,0,0,68.21746,-7.477234,3.303662,95447.05,68
"2020-10-04 18:00:00",1,277.30002,284.56085,167,0,54.805035,-7.993999,1.2937646,95790.42,91
"2020-10-05 00:00:00",1,276.0358,254,345,0,55.383125,-5.0694723,-0.7696679,95911.37,42
"2020-10-05 06:00:00",1,269.7154,218,0,0,88.85309,-2.6702807,-0.40385008,96137.78,8
"2020-10-05 12:00:00",1,268.11996,209.09995,0,0,89.10201,-1.7522241,-0.29607666,96206.76,7
"2020-10-05 18:00:00",1,278.31998,216,330,0,37.19919,0.62694335,-3.354011,96199.875,0
"2020-10-06 00:00:00",1,277.69177,234,427,0,35.043365,2.5013378,-2.9920018,95859.21,0
"2020-10-06 06:00:00",1,273.51895,221,0,0,52.467194,5.786301,-2.9890747,95649.58,0
"2020-10-06 12:00:00",1,274.1427,220,0,0,46.582558,7.802131,-2.9632788,95070.44,0
"2020-10-06 18:00:00",1,283.9966,252,286,0,29.576262,10.784541,-2.822937,94553.6,71
"2020-10-07 00:00:00",1,285.6171,305.02197,300,0,30.275671,6.258613,-2.2794507,94019.83,100
"2020-10-07 06:00:00",1,282.36584,304,0,0,39.52304,4.882837,-1.2687914,93811.06,94
"2020-10-07 12:00:00",1,278.8294,283,0,0,57.89866,2.076157,-1.1090478,93590.68,48
"2020-10-07 18:00:00",1,292.23795,281,300,0,28.257477,1.6603564,-1.0990405,93410.08,15
"2020-10-08 00:00:00",1,289.7446,332,306,0,44.755676,-0.20866211,6.742412,93302.234,98
"2020-10-08 06:00:00",1,282.56982,311,0,2.31481481481481e-05,84.42733,1.5322021,4.4209595,93333.93,57
"2020-10-08 12:00:00",1,281.53693,289,0,4.62962962962963e-06,63.26184,2.9768066,5.377422,93268.71,69
"2020-10-08 18:00:00",1,286.4,305,200,4.62962962962963e-06,53.224,0.31636474,8.472412,93257.36,91
"2020-10-09 00:00:00",1,283.92203,344,82,6.01851898148148e-05,70.42931,-1.1922803,7.138315,93520.45,95
"2020-10-09 06:00:00",1,283.14252,348,0,8.7962962962963e-05,70.53918,-6.651279,6.797458,94199.555,100
"2020-10-09 12:00:00",1,279.7,277,0,0,61.035072,-3.454724,5.8828197,94567.18,30
"2020-10-09 18:00:00",1,288.4079,263,273,0,29.974049,-5.2420897,5.7304125,94803.23,45
"2020-10-10 00:00:00",1,285.51953,282,381,0,38.097733,-0.02121582,1.5238159,94724.19,49
"2020-10-10 06:00:00",1,282.17593,279.22516,0,0,48.202473,2.9424486,-0.1372998,94712.305,68
"2020-10-10 12:00:00",1,281.1022,271.32538,0,0,48.255493,2.6040258,1.6857079,94553.31,1
"2020-10-10 18:00:00",1,296.6044,295,290,0,23.226908,4.669504,3.1794922,94295.6,26
"2020-10-11 00:00:00",1,294.4285,325,376,0,25.351583,3.7797997,0.8733789,94000.38,7
"2020-10-11 06:00:00",1,290.26242,305,0,0,28.345392,4.53271,0.31950682,93855.37,0
"2020-10-11 12:00:00",1,285.80222,298.53992,0,0,55.6774,-8.963689,-0.49525023,94180.29,68
"2020-10-11 18:00:00",1,289.31906,303,230,0,42.356884,-6.134104,-0.16232178,94629.89,92
"2020-10-12 00:00:00",1,285.79428,308,284,0,28.588184,-2.6369677,-0.7178613,94703.91,93
"2020-10-12 06:00:00",1,282.33478,276,0,0,34.25146,-0.16410156,-2.0211475,94735.09,42
"2020-09-26 06:00:00",2,288.9083,9.999e+20,9.999e+20,46291666666666664,32.64241,2.0239599,1.8805029,93960.09,9.999e+20
"2020-09-26 12:00:00",2,288.345,342,0,0,36.40475,1.5486401,0.95273435,93567.13,100
"2020-09-26 18:00:00",2,293.15402,346,151,0,33.789806,2.0286572,7.4059324,93498.055,97
"2020-09-27 00:00:00",2,290.9189,330,279,0,32.79026,-0.9726733,9.096831,93395.89,59
"2020-09-27 06:00:00",2,284.35944,303,0,0,65.980255,-1.5539795,10.851846,93435.06,40
"2020-09-27 12:00:00",2,283.94983,354,0,0.000105092592592593,83.82302,-5.2988133,6.6520557,93784.6,100
"2020-09-27 18:00:00",2,286.04962,330,178,5.09259259259259e-05,67.56233,-3.3122997,7.3041134,94445.68,99
"2020-09-28 00:00:00",2,286.05276,321,269,5.09259259259259e-05,59.346554,-3.2280664,4.8116283,94709.805,100
"2020-09-28 06:00:00",2,281.82526,299,1,2.31481481481481e-05,74.399796,-2.5396972,3.3505614,95130.68,95
"2020-09-28 12:00:00",2,278.64035,260,0,0,90.7483,-2.7767577,3.9530907,95452.625,7
"2020-09-28 18:00:00",2,286.2327,272,318,0,46.708153,-6.618574,5.492053,95517.24,13
"2020-09-29 00:00:00",2,285.00574,327,242,0,51.036304,-2.8740087,2.9739451,95318.19,92
"2020-09-29 06:00:00",2,282.33975,304,0,0,55.042866,1.9040332,2.7392578,95115.41,100
"2020-09-29 12:00:00",2,285.23462,345,0,0,40.903477,-2.1930835,4.7520947,94827.336,97
"2020-09-29 18:00:00",2,290.84628,285,320,0,33.065685,-8.580379,4.4661326,94923.98,45
"2020-09-30 00:00:00",2,289.5458,298,426,0,30.354734,-4.195459,3.1030688,94815.49,35
"2020-09-30 06:00:00",2,284.71957,300,0,0,45.68101,-1.8493115,2.3042455,94773.68,57
"2020-09-30 12:00:00",2,283.21017,342.94415,0,1.38888888888889e-05,70.885,-3.1595678,4.3945823,94753.96,96
"2020-09-30 18:00:00",2,289.008,287.32538,331,1.38888888888889e-05,36.937855,-7.801174,4.5055857,94839.984,31
"2020-10-01 00:00:00",2,286.54672,293,366,0,31.78844,-6.4974656,2.7950146,95063.8,37
"2020-10-01 06:00:00",2,279.10034,258,0,0,60.70893,-4.624929,2.1794727,95403.766,13
"2020-10-01 12:00:00",2,276.45166,247,0,0,76.93813,-4.066018,3.0251172,95631.69,9
"2020-10-01 18:00:00",2,284.031,249.34842,335,0,42.605587,-5.39228,2.3866942,95730.58,4
"2020-10-02 00:00:00",2,282.90945,288,367,0,44.948193,-3.0058496,-1.1851318,95561.39,84
"2020-10-02 06:00:00",2,277.4716,276.02844,0,0,65.652306,0.6660205,-0.078811035,95552.68,92
"2020-10-02 12:00:00",2,276.29037,252,0,0,70.59418,1.7923731,0.32616943,95464.875,18
"2020-10-02 18:00:00",2,288.0139,282,298,0,27.186604,1.9036181,1.5214502,95181.77,79
"2020-10-03 00:00:00",2,287.59283,301.469,377,0,28.94373,0.17909667,-1.61281,94793.71,83
"2020-10-03 06:00:00",2,281.87146,310.19067,0,0,41.978172,2.357168,-2.0104809,94545.586,100
"2020-10-03 12:00:00",2,278.02042,287,0,1.38888888888889e-05,73.01027,-4.302419,-3.7947607,94738.49,66
"2020-10-03 18:00:00",2,285.96866,272,304,0,50.63559,-5.4392653,-1.8010546,95276.98,39
"2020-10-04 00:00:00",2,284.29742,329,284,4.62962962962963e-06,55.496784,-2.2393334,0.2911865,95430.75,79
"2020-10-04 06:00:00",2,278.6334,301.3822,0,4.62962962962963e-06,83.972466,-1.0461303,2.6506004,95373.3,65
"2020-10-04 12:00:00",2,280.12646,288.2475,0,0,70.50333,0.96324706,2.404287,95144.94,56
"2020-10-04 18:00:00",2,283.7391,310.11273,217,0,58.8021,-6.0623536,-2.307351,95160.02,85
"2020-10-05 00:00:00",2,281.7238,311.06592,286,4.62962962962963e-06,54.577465,-4.7824364,-1.1686108,95403.9,74
"2020-10-05 06:00:00",2,275.4924,246,0,0,78.02026,-2.887561,-0.6817627,95642.7,9
"2020-10-05 12:00:00",2,273.57837,246,0,0,95.82927,-1.1554883,-1.3760717,95777.85,46
"2020-10-05 18:00:00",2,281.77524,288,242,0,52.91977,2.5200684,-0.74657226,95723.92,68
"2020-10-06 00:00:00",2,283.49408,270.05585,408,0,35.85735,2.3567944,-1.3939037,95168.3,30
"2020-10-06 06:00:00",2,279.81305,268,0,0,48.909267,5.3944507,0.4119751,94889.32,40
"2020-10-06 12:00:00",2,280.73227,312,0,0,45.30987,-1.061106,0.696604,94613.58,100
"2020-10-06 18:00:00",2,286.75583,305,260,4.62962962962963e-06,48.129436,-5.3101463,0.9353442,94545.055,87
"2020-10-07 00:00:00",2,283.49722,278.039,401,0,56.484413,-5.498132,1.2520019,94636,1
"2020-10-07 06:00:00",2,276.59247,253,0,0,70.4978,-3.2410302,0.545708,94816.18,2
"2020-10-07 12:00:00",2,274.23138,289,0,0,75.11722,-3.067434,2.5139575,95015.21,69
"2020-10-07 18:00:00",2,281.1,237,314,0,42.81322,-4.7054124,3.061306,95205.54,4
"2020-10-08 00:00:00",2,278.91467,248,407,0,48.455494,-3.249292,0.27390867,95336.7,2
"2020-10-08 06:00:00",2,272.2613,228,0,0,81.24484,0.7322119,-1.3565967,95611.74,5
"2020-10-08 12:00:00",2,270.85632,220,0,0,90.35651,2.2717993,-1.1280273,95686.92,4
"2020-10-08 18:00:00",2,285.1,236,312,0,28.902643,3.7868237,-2.0841527,95510.31,0
"2020-10-09 00:00:00",2,284.1082,282,378,0,31.150919,2.468252,-3.1994727,95097.13,41
"2020-10-09 06:00:00",2,282.17383,303,0,0,41.166668,5.219524,-2.2816503,94828.76,81
"2020-10-09 12:00:00",2,278.934,279,0,0,66.95232,2.0635326,0.953728,94588,23
"2020-10-09 18:00:00",2,293.19473,287,273,0,29.435795,-0.04660156,2.8893163,94490.33,37
"2020-10-10 00:00:00",2,291.40164,324,340,0,35.950203,1.9167895,1.2542529,94256.97,53
"2020-10-10 06:00:00",2,287.71036,304,0,0,41.691097,4.2174706,2.626267,93983.27,22
"2020-10-10 12:00:00",2,286.59506,306.7832,0,0,53.421192,-1.2350122,5.215515,93992.586,85
"2020-10-10 18:00:00",2,295.53943,311,273,0,32.45779,-3.997158,4.5294285,94177.69,76
"2020-10-11 00:00:00",2,290.42996,322,353,0,31.597834,-3.2470825,2.4848511,94398.62,46
"2020-10-11 06:00:00",2,284.72745,291,0,0,56.128235,-4.01342,1.9291552,94656.7,3
"2020-10-11 12:00:00",2,280.43698,278,0,0,67.2968,-2.625774,1.3313061,95029.086,31
"2020-10-11 18:00:00",2,286.18835,303,208,0,40.1645,-3.9847631,-1.3355713,95209.73,93
"2020-10-12 00:00:00",2,281.75998,338,135,3.7037037037037e-05,69.95405,-1.7406689,-1.6107616,95269.414,100
"2020-10-12 06:00:00",2,279.50604,332,0,0.000287037050925926,86.50771,-2.5605786,-1.588955,95698.73,100
"2020-09-26 06:00:00",3,288.3539,9.999e+20,9.999e+20,46291666666666664,32.013744,1.9262183,1.8069946,94057.06,9.999e+20
"2020-09-26 12:00:00",3,288.6,342,0,0,36.27553,-0.33501464,2.2108374,93713.875,100
"2020-09-26 18:00:00",3,294.83835,346,206,0,27.271952,-0.5458862,7.1296825,93566.9,100
"2020-09-27 00:00:00",3,293.0404,349,286,0,26.190464,-1.3025049,8.853652,93464.34,78
"2020-09-27 06:00:00",3,284.7767,295,1,0,48.145184,-0.33923095,7.195498,93831.51,23
"2020-09-27 12:00:00",3,284.80002,301,0,9.25925925925926e-06,74.600365,-3.8806152,8.543894,94024.24,32
"2020-09-27 18:00:00",3,286.6024,350.7179,114,0.00012962962962963,62.878017,-4.0851316,7.288342,94587.586,99
"2020-09-28 00:00:00",3,284.2853,335,240,4.16666685185185e-05,72.27306,-4.7354956,5.4575925,94973.52,100
"2020-09-28 06:00:00",3,281.54684,315,0,1.85185185185185e-05,75.32691,-3.3589208,2.1955516,95333.62,92
"2020-09-28 12:00:00",3,277.1538,254,0,0,86.54278,-2.8102074,3.2670653,95650.4,7
"2020-09-28 18:00:00",3,284.81552,256,345,0,42.381905,-7.3406005,3.8010936,95744.74,16
"2020-09-29 00:00:00",3,284.6,273,447,0,44.009014,-4.1003566,1.6933984,95511.43,7
"2020-09-29 06:00:00",3,279.4,265,1,0,71.92247,0.36832032,2.6594458,95433.67,34
"2020-09-29 12:00:00",3,280.4397,282,0,0,61.288006,2.1873462,3.9857202,95082.414,59
"2020-09-29 18:00:00",3,292.69427,309,291,0,27.534155,-8.290446,5.631714,94776.79,84
"2020-09-30 00:00:00",3,289.8808,297.53992,440,0,33.646046,-3.9109838,2.591311,94678.37,10
"2020-09-30 06:00:00",3,282.95023,281.53992,0,0,57.53967,-2.1729345,3.3794603,94743.12,0
"2020-09-30 12:00:00",3,280.39487,268,0,0,66.90798,-2.5161376,3.151118,94736.45,0
"2020-09-30 18:00:00",3,289.13806,268,341,0,29.429737,-8.351001,5.3341722,94826.83,5
"2020-10-01 00:00:00",3,285.63586,277,442,0,38.8727,-7.0844674,4.49468,94977.57,0
"2020-10-01 06:00:00",3,278.00897,252,0,0,64.70806,-4.1144943,3.4903076,95267.24,3
"2020-10-01 12:00:00",3,275.03772,240.00092,0,0,76.47613,-3.5449219,3.560122,95501.4,4
"2020-10-01 18:00:00",3,282.3573,241,339,0,41.786896,-5.2630835,4.155185,95605.91,0
"2020-10-02 00:00:00",3,282.51038,259,441,0,40.96394,-3.158391,0.8675683,95559.086,0
"2020-10-02 06:00:00",3,276.08743,246,0,0,62.7089,0.11125732,0.7429394,95666.46,16
"2020-10-02 12:00:00",3,275.56055,258,0,0,64.12326,2.740261,1.107229,95587.98,100
