"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","pressfc","tcdcclm"
"2020-11-10 00:00:00",1,284.63495,9.999e+20,9.999e+20,46291666666666664,76.23376,0.7500903,0.1634082,98343.52,9.999e+20
"2020-11-10 06:00:00",1,282.76068,294.00092,0,0,89.03292,0.73081785,0.7836255,98140.766,2
"2020-11-10 12:00:00",1,281.07565,273,0,0,80.611084,0.48317137,1.1518627,98017.914,0
"2020-11-10 18:00:00",1,292.9688,296,360,0,59.498882,1.4855688,1.6707813,97774.016,1
"2020-11-11 00:00:00",1,286.12512,319,110,0,93.34413,0.8707129,1.257976,97805.086,74
"2020-11-11 06:00:00",1,284.2104,302,0,0,97.85415,1.7059082,0.7815161,97717.836,2
"2020-11-11 12:00:00",1,286.53708,317,0,0,97.205215,1.898247,0.52936524,97609.164,46
"2020-11-11 18:00:00",1,292.23462,387.46008,120,0,78.21781,4.0133395,3.0078638,97288.42,100
"2020-11-12 00:00:00",1,289.80243,378,58,0,91.288185,2.9495118,1.1068164,97204.27,100
"2020-11-12 06:00:00",1,290.05634,392,0,0.00012962962962963,95.85238,3.0459545,1.7001122,96987.95,100
"2020-11-12 12:00:00",1,285.5415,380.46008,0,2.77777777777778e-05,90.16473,-2.7794678,1.9202832,97211.234,100
"2020-11-12 18:00:00",1,282.68625,314,190,0,62.630672,-2.8955126,2.1950219,97352.164,100
"2020-11-13 00:00:00",1,276.809,271,60,0,81.77069,-1.8803442,1.5163476,97656.055,75
"2020-11-13 06:00:00",1,273.66324,231.46008,0,0,93.3,-1.1266822,0.79587156,97743.125,0
"2020-11-13 12:00:00",1,272.9326,233,0,0,92.21921,0.054543454,-0.63955075,97809.45,0
"2020-11-13 18:00:00",1,281.0018,253,300,0,62.57896,3.0819433,-0.85629636,97608.47,67
"2020-11-14 00:00:00",1,277.87173,318,57,0,91.135704,0.8972314,1.4389697,97555.6,88
"2020-11-14 06:00:00",1,274.07648,241.43912,0,0,93.643265,-0.83724606,2.0158691,97639.77,5
"2020-11-14 12:00:00",1,273.86835,243,0,0,93.04823,-0.44165528,1.8363012,97956.73,24
"2020-11-14 18:00:00",1,279.97528,243,340,0,55.300808,-2.6279833,2.63364,98134.6,22
"2020-11-15 00:00:00",1,274.16946,242,121,0,81.245514,-1.1877588,0.47110593,98268.79,31
"2020-11-15 06:00:00",1,274.28986,274,0,0,79.90089,0.29339355,-0.27690428,98213.58,100
"2020-11-15 12:00:00",1,273.4471,275,0,0,85.94707,0.97431636,-0.50982666,98230.67,95
"2020-11-15 18:00:00",1,282.17017,251,340,0,54.459595,3.1399803,-0.48019287,98067.414,2
"2020-11-16 00:00:00",1,278.3749,285,108,0,78.49042,1.1127002,-0.89204586,97817.305,78
"2020-11-16 06:00:00",1,278.61737,297,0,4.62962962962963e-06,89.02123,1.9585888,-0.9632153,97278.266,72
"2020-11-16 12:00:00",1,282.43658,351,0,0.000435185231481481,99.31354,2.126765,-0.31868285,96591.586,100
"2020-11-16 18:00:00",1,284.3385,363,30,0.000347222222222222,90.66134,-0.7722168,4.1064134,95972.07,100
"2020-11-17 00:00:00",1,278.03424,314,34,1.85185185185185e-05,75.12667,-1.4618042,5.819873,95870.71,92
"2020-11-17 06:00:00",1,275.4356,240.9021,0,0,80.150566,-1.8477685,5.500045,95887.72,22
"2020-11-17 12:00:00",1,271.74545,261,0,6.01851851851852e-06,72.948784,-4.7559447,6.9887705,96459.31,85
"2020-11-17 18:00:00",1,272.54477,245,260,0,56.092,-5.7258496,6.4778223,97021.37,94
"2020-11-18 00:00:00",1,269.68484,205,105,0,49.520573,-5.0594044,6.1129637,97648.45,27
"2020-11-18 06:00:00",1,269.29044,193,0,0,42.756668,-3.952566,3.6523633,97948.58,0
"2020-11-18 12:00:00",1,268.96164,204,0,0,48.454144,-0.22326416,1.5269629,98365.04,2
"2020-11-18 18:00:00",1,277.50522,247,230,0,25.223999,1.1689868,0.8864624,98271.69,77
"2020-11-19 00:00:00",1,272.62384,264.05664,62,0,55.29712,1.6498877,-0.5854858,98075.305,96
"2020-11-19 06:00:00",1,271.83975,248,0,0,75.22411,0.8495019,0.40405762,97861.15,81
"2020-11-19 12:00:00",1,271.75662,242.43915,0,0,90.5792,1.4097095,0.6390161,97572.58,24
"2020-11-19 18:00:00",1,281.5577,264,280,0,57.83302,1.4899169,1.908684,97117.84,45
"2020-11-20 00:00:00",1,277.83398,307,85,0,88.01656,1.6136426,2.087622,96891.86,98
"2020-11-20 06:00:00",1,277.06464,277,0,0,93.405464,0.36878416,3.317854,96678.41,41
"2020-11-20 12:00:00",1,274.64627,247.07886,0,0,79.71485,-0.7795825,5.007253,96680.29,9
"2020-11-20 18:00:00",1,275.26938,281.34833,160,9.25925925925926e-06,70.88282,-4.8828077,5.537251,96895.305,65
"2020-11-21 00:00:00",1,270.85107,264,59,4.62962962962963e-06,74.41295,-6.128608,5.7607346,97387.59,94
"2020-11-21 06:00:00",1,268.12668,226,0,0,62.54067,-5.999846,4.881992,97822.766,84
"2020-11-21 12:00:00",1,267.47327,190,0,0,57.11319,-5.5112867,4.1871095,98141.37,0
"2020-11-21 18:00:00",1,273.9435,198,330,0,33.44175,-4.0228443,3.993501,98283.99,0
"2020-11-22 00:00:00",1,269.64062,207.02197,114,0,54.010365,-1.5845947,1.6526318,98406.85,1
"2020-11-22 06:00:00",1,270.1824,228.67462,0,0,49.215096,-0.24213867,0.24080078,98277.91,72
"2020-11-22 12:00:00",1,270.86618,290,0,3.24074074074074e-05,48.634438,1.3153735,-1.2613842,98114.81,100
