"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-08-13 00:00:00",1,301.4,9.999e+20,9.999e+20,9.999e+20,74,1.79,0.38,0.01763,101151.44,9.999e+20
"2020-08-13 06:00:00",1,298.5,412,0,1.8e-05,86.1,1.14,1.04,0.01732,101198.65,49
"2020-08-13 12:00:00",1,298.5,402,11,0,86,1.1,1.12,0.01722,101238.59,44
"2020-08-13 18:00:00",1,305.9,426,634,5e-05,52.5,1.8399999,1.4,0.0162,101159.7,50
"2020-08-14 00:00:00",1,302,440,480,0.000208,74.5,0.75,1.7199999,0.01842,101015.586,64
"2020-08-14 06:00:00",1,298.2,413,0,2e-06,87.3,0.29999998,1.9,0.01723,101117.74,84
"2020-08-14 12:00:00",1,298.30002,399,10,0,86.700005,1.4,0.32,0.01714,101135.336,74
"2020-08-14 18:00:00",1,306.5,422,647,5e-05,52,2.58,1.56,0.01661,101048.52,39
"2020-08-15 00:00:00",1,301.1,435,463,0.000524,80,1.9699999,0.32999998,0.018819999,100973.664,91
"2020-08-15 06:00:00",1,298.2,416,0,0,89,0.61,1.4,0.0176,100996.7,76
"2020-08-15 12:00:00",1,298.80002,402,10,0,86.3,1.02,0.17,0.01766,101056.414,55
"2020-08-15 18:00:00",1,305.6,426,631,6.5e-05,58.100002,2.9399998,1.9699999,0.01773,100933.125,67
"2020-08-16 00:00:00",1,301.2,428,513,0.000264,79.6,2.1499999,1.16,0.01884,100824.27,77
"2020-08-16 06:00:00",1,298.1,406,0,0,90.5,1.78,1.4,0.01777,100927.266,63
"2020-08-16 12:00:00",1,298.2,396,11,0,90.1,1.8,0.84999996,0.01777,100965.33,22
"2020-08-16 18:00:00",1,305.4,422,666,0.000105,58.5,1.4,2.9099998,0.0176,100852.66,26
"2020-08-17 00:00:00",1,302.1,431,523,0.00026,74.700005,1.1899999,-0.52,0.018649999,100766.1,71
"2020-08-17 06:00:00",1,298.30002,410,0,2.6e-05,91,1.9,1.37,0.01805,100845.9,63
"2020-08-17 12:00:00",1,298.4,398,11,1.2e-05,91.4,1.31,0.98999995,0.01829,100918.336,9
"2020-08-17 18:00:00",1,307.80002,416,678,4.5e-05,43.3,1.78,0.94,0.0149799995,100844.086,10
"2020-08-18 00:00:00",1,301,435,465,0.000161,78,2.29,-0.16,0.01816,100821.25,43
"2020-08-18 06:00:00",1,298,404,0,1e-06,89.9,1.93,0.90999997,0.017579999,100800.36,30
"2020-08-18 12:00:00",1,297.80002,393,11,1.5e-05,91.200005,1.5899999,0.64,0.01759,100826.46,23
"2020-08-18 18:00:00",1,305.7,412,677,9.1e-05,52.2,2.1299999,-0.07,0.01598,100717.52,46
"2020-08-19 00:00:00",1,300.2,427,450,0.000197,79.1,1.93,0.68,0.01764,100695.586,81
"2020-08-19 06:00:00",1,296.80002,396,0,0.000128,92.8,1.1,1.42,0.01692,100746.375,33
"2020-08-19 12:00:00",1,297.2,388,10,5.2e-05,91.5,1.4499999,0.48,0.01705,100772.02,24
"2020-08-19 18:00:00",1,303.5,409,658,0.000144,66,2.6,2.25,0.01784,100741.29,35
"2020-08-20 00:00:00",1,300.6,426,414,0.000189,76.200005,1.4399999,0.63,0.01742,100686.95,68
"2020-08-20 06:00:00",1,298.4,419,0,7e-06,84.8,1,0.74,0.01699,100886.77,39
"2020-08-20 12:00:00",1,298.30002,401,10,1e-06,86.200005,0.97999996,0.13,0.01709,100988.7,30
"2020-08-20 18:00:00",1,304.5,417,630,6.8e-05,59.4,1.8299999,1,0.01698,100941.64,27
"2020-08-21 00:00:00",1,300.5,419,533,0.000155,77.6,2.02,-0.32,0.01763,100992.69,39
"2020-08-21 06:00:00",1,298,404,0,1.3e-05,87.5,1.65,-0.12,0.017029999,101103.664,55
"2020-08-21 12:00:00",1,298.4,398,10,5e-06,88.700005,0.78999996,-0.47,0.01769,101172.805,49
"2020-08-21 18:00:00",1,303,421,611,0.000159,67.6,0.7,-1.23,0.017749999,101201.055,63
"2020-08-22 00:00:00",1,300.1,428,325,0.000133,81.5,1.38,-1.29,0.01797,101230.52,96
"2020-08-22 06:00:00",1,298.2,416,0,3e-06,87.9,1.48,0.22,0.01733,101271.28,73
"2020-08-22 12:00:00",1,298,405,9,9e-06,89,-1.61,-0.97999996,0.01731,101293.52,36
"2020-08-22 18:00:00",1,305.2,422,607,7e-06,53.9,0.47,-3.6799998,0.015999999,101265.7,69
"2020-08-23 00:00:00",1,301.6,436,339,1.3e-05,72.9,0.17999999,-2.2,0.017579999,101184.305,72
"2020-08-23 06:00:00",1,299.2,419,0,1e-06,87.6,1.03,-1.42,0.018299999,101226.9,74
"2020-08-23 12:00:00",1,299,421,5,1.6e-05,90.5,-0.02,-1.64,0.01871,101212.1,90
"2020-08-23 18:00:00",1,305.2,431,527,2.6e-05,58.100002,0.35999998,-3.03,0.01732,101194.4,83
"2020-08-24 00:00:00",1,300.9,438,340,0.000107,82.9,0.59,-1.8199999,0.01918,101092.21,87
"2020-08-24 06:00:00",1,298.80002,421,0,2.9e-05,89.700005,1.11,-0.65999997,0.01838,101132.055,70
"2020-08-24 12:00:00",1,299,408,9,5e-06,89.6,1.29,-0.26999998,0.01855,101137.91,35
"2020-08-24 18:00:00",1,305.7,430,632,0.00012,62.7,0.85999995,-0.61,0.01912,101103.08,30
"2020-08-25 00:00:00",1,301.30002,436,445,0.000247,83.200005,1.38,-1.22,0.01972,101039.41,74
"2020-08-25 06:00:00",1,299.1,417,0,1.3e-05,89.3,1.93,0.78,0.01859,101066.18,62
"2020-08-25 12:00:00",1,299,410,8,1.6e-05,88,1.09,1.09,0.018269999,101077.24,64
"2020-08-25 18:00:00",1,308.7,430,654,4.4e-05,48.5,-0.39,1,0.01757,100993.17,39
"2020-08-26 00:00:00",1,302,440,457,0.000451,80.5,0.82,-1.03,0.01993,100924.516,81
"2020-08-26 06:00:00",1,299.30002,423,0,6e-06,87.200005,0.48999998,1.73,0.01842,100914,69
"2020-08-26 12:00:00",1,299.2,410,9,1.3e-05,88.200005,-0.82,1.4499999,0.018469999,101008.086,31
"2020-08-26 18:00:00",1,308.4,431,650,6.4e-05,48.5,-1.02,-0.37,0.0173,100934.086,43
"2020-08-27 00:00:00",1,303.2,439,504,0.00012,67.5,0.81,-2.1599998,0.01795,100877.77,54
"2020-08-27 06:00:00",1,299.80002,414,0,0,83.200005,1.86,-0.48,0.01809,100994.2,12
"2020-08-27 12:00:00",1,299.9,406,9,0,86,0.32,0.83,0.018779999,101148.836,1
"2020-08-27 18:00:00",1,309.2,426,665,1.5e-05,41.7,-0.93,-1.27,0.01552,101047.75,5
"2020-08-28 00:00:00",1,303.4,442,452,0,60.9,1.14,-3.4199998,0.01633,101020.81,23
"2020-08-28 06:00:00",1,298.9,412,0,4.1e-05,85.5,1.65,-0.97999996,0.0176,101141.12,8
"2020-08-28 12:00:00",1,298.80002,399,8,7.2e-05,89.6,1.03,-0.29,0.01828,101294.45,3
"2020-08-28 18:00:00",1,305.6,416,627,7.4e-05,48.100002,-0.14999999,-2.32,0.014629999,101285.055,13
"2020-08-29 00:00:00",1,301,423,470,4.2e-05,69.200005,0.71999997,-2.8999999,0.016099999,101212.984,30
"2020-08-13 00:00:00",2,301.2,9.999e+20,9.999e+20,9.999e+20,75,1.48,0.049999997,0.01771,101097.89,9.999e+20
"2020-08-13 06:00:00",2,298.6,410,0,2e-06,84,0.98999995,1.12,0.01698,101129.9,28
"2020-08-13 12:00:00",2,298.7,401,11,0,83.200005,0.90999997,1.15,0.01685,101198.414,35
"2020-08-13 18:00:00",2,307.1,424,671,2.3e-05,46.5,1.75,2,0.015389999,101073.18,30
"2020-08-14 00:00:00",2,302.6,443,415,0.000117,69,1.1999999,1.51,0.01774,100940.555,56
"2020-08-14 06:00:00",2,298.4,410,0,4e-06,84.8,0.17999999,1.67,0.016929999,101094.69,48
"2020-08-14 12:00:00",2,298.6,397,10,0,83.8,1.4,-0.01,0.01692,101110.6,63
"2020-08-14 18:00:00",2,306.7,425,619,3.2e-05,50.9,3.1,1.18,0.01654,101049.17,46
"2020-08-15 00:00:00",2,302.2,434,521,0.000155,73.9,1.7099999,0.89,0.01852,100888.29,72
"2020-08-15 06:00:00",2,298.4,411,0,1.1e-05,87.700005,0.63,0.78,0.01752,100969.805,53
"2020-08-15 12:00:00",2,298.9,407,10,0,85.6,1.11,0.59999996,0.01764,101032.45,51
"2020-08-15 18:00:00",2,306.5,426,648,3.6e-05,52.2,3.1399999,2.25,0.01675,100907.56,58
"2020-08-16 00:00:00",2,302,432,528,0.00017099999,74.8,1.5899999,1.67,0.0185,100798.11,58
