"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-06-27 00:00:00",1,295.30002,9.999e+20,9.999e+20,9.999e+20,83.3,-0.71,3.3899999,0.01471,94763.375,9.999e+20
"2020-06-27 06:00:00",1,288.4,341,26,0,96.200005,-1.3199999,2.24,0.010989999,94900.664,0
"2020-06-27 12:00:00",1,288.4,318,27,0,90.6,-1.55,2.56,0.01034,94962.2,0
"2020-06-27 18:00:00",1,298.9,332,669,0,40.2,-4,1.8199999,0.008789999,95057.39,0
"2020-06-28 00:00:00",1,296.6,349,664,0,59.3,-2.1499999,-0.52,0.01131,95038.44,0
"2020-06-28 06:00:00",1,288.30002,327,27,0,81.200005,2.3999999,-0.59999996,0.00918,95151.41,0
"2020-06-28 12:00:00",1,289.7,320,27,0,82.6,2.02,-0.77,0.01024,95132.99,0
"2020-06-28 18:00:00",1,300.9,345,665,0,40.8,3.1799998,-2.57,0.010079999,95085.71,0
"2020-06-29 00:00:00",1,297.7,364,661,0,61.100002,3.4399998,-2.5,0.01243,95084.46,16
"2020-06-29 06:00:00",1,290.7,359,25,0,83.3,3.01,-1.4,0.01096,95245.58,91
"2020-06-29 12:00:00",1,290.2,354,22,7e-06,90.3,3.34,-1.9599999,0.01151,95263.83,44
"2020-06-29 18:00:00",1,300.6,387,524,9.1e-05,64.8,5.49,-1.54,0.01565,95292.62,73
"2020-06-30 00:00:00",1,299.6,414,496,6e-06,73.200005,4.31,-0.94,0.016649999,95274.125,60
"2020-06-30 06:00:00",1,294.2,389,24,0.000597,98.6,2.46,-1.12,0.01618,95373.555,57
"2020-06-30 12:00:00",1,295.30002,407,10,0.000243,98.3,2.59,0.71,0.01722,95429.45,97
"2020-06-30 18:00:00",1,301.30002,423,402,6.2e-05,74.1,3.3799999,0.42,0.0186,95353.76,79
"2020-07-01 00:00:00",1,298.7,405,561,0.000274,88.8,2.78,-0.14,0.0191,95344.04,72
"2020-07-01 06:00:00",1,294.30002,391,17,4.9e-05,98,2.35,0.14999999,0.01619,95348.49,76
"2020-07-01 12:00:00",1,294.4,374,24,4.6e-05,99,1.74,0.29999998,0.016379999,95397.25,64
"2020-07-01 18:00:00",1,303.9,387,636,1.6e-05,51,4.14,0.78,0.01497,95301.836,34
"2020-07-02 00:00:00",1,299,409,571,0.000256,89.5,2.53,-0.85999995,0.0197,95222.44,41
"2020-07-02 06:00:00",1,294.30002,384,25,0,97.1,2.28,0.58,0.01602,95340.7,2
"2020-07-02 12:00:00",1,294.4,367,24,3e-06,96.3,3.01,-0.03,0.01595,95344.625,12
"2020-07-02 18:00:00",1,304.7,386,644,0,50.9,4.66,1.73,0.01559,95296.836,2
"2020-07-03 00:00:00",1,298.2,414,496,0.000297,93.5,1.36,1.03,0.01951,95397.914,56
"2020-07-03 06:00:00",1,294.4,394,11,0.000126,97.6,-1.18,1.68,0.01618,95518.125,91
"2020-07-03 12:00:00",1,292.9,355,24,0,98,-2.45,2.01,0.01476,95818.68,37
"2020-07-03 18:00:00",1,301.9,350,669,0,40.2,-4.72,1.28,0.01045,95845.85,4
"2020-07-04 00:00:00",1,298.80002,354,675,0,61.7,-1.9599999,0.52,0.01328,95847.29,8
"2020-07-04 06:00:00",1,291.7,338,27,0,66.8,-1.04,2.01,0.00931,95864.7,8
"2020-07-04 12:00:00",1,292.5,342,25,0,74.5,-1.64,1.22,0.01089,95979.31,11
"2020-07-04 18:00:00",1,304,374,643,0,42.3,-3.53,2.1499999,0.01239,96007.46,15
"2020-07-05 00:00:00",1,301.9,400,640,0,63.8,-1.73,0.72999996,0.016579999,95808.06,32
"2020-07-05 06:00:00",1,293.7,383,21,0,84.200005,-0.45,1.8499999,0.01327,96057.62,29
"2020-07-05 12:00:00",1,294.5,364,24,5e-06,86.4,-0.099999994,1.29,0.01433,96086.4,2
