"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","pressfc","tcdcclm"
"2020-11-06 00:00:00",1,282.73514,9.999e+20,9.999e+20,46291666666666664,75.35723,1.3885107,0.32163572,95792.65,9.999e+20
"2020-11-06 06:00:00",1,281.601,288.2704,0,0,79.64028,3.268933,2.285276,95596.05,98
"2020-11-06 12:00:00",1,282.1465,285,0,0,72.903175,2.5907202,3.0835545,95519.57,86
"2020-11-06 18:00:00",1,289.41782,289,210,0,51.31554,3.3854637,2.3784313,95490.57,87
"2020-11-07 00:00:00",1,286.3209,297,179,0,71.20459,4.419287,1.5916187,95386.98,78
"2020-11-07 06:00:00",1,285.62967,297,0,0,90.53829,4.3704357,2.8538916,95402.9,100
"2020-11-07 12:00:00",1,286.36765,331,0,0,92.52131,4.0424533,3.2480955,95419.96,100
"2020-11-07 18:00:00",1,286.95032,376,50,0,86.82204,4.5324435,2.4885106,95492.484,100
"2020-11-08 00:00:00",1,286.62766,356,55,0,88.48677,4.427346,0.9283862,95486.98,100
"2020-11-08 06:00:00",1,284.99957,295,0,0,79.27443,4.7124267,1.9551073,95587.84,100
"2020-11-08 12:00:00",1,284.1662,282,0,0,94.89448,5.251543,1.4327123,95655.65,40
"2020-11-08 18:00:00",1,289.4465,346.67462,160,0,71.92689,6.2009277,1.6636767,95705.15,94
"2020-11-09 00:00:00",1,288.4562,325,171,0,80.65362,6.8205514,0.91364497,95535.92,96
"2020-11-09 06:00:00",1,289.24155,383,0,1.38888888888889e-05,79.77756,5.7581735,3.0263133,95425.79,100
"2020-11-09 12:00:00",1,287.6719,361,0,1.85185185185185e-05,91.182755,5.5800095,2.2832007,95209.76,76
"2020-11-09 18:00:00",1,289.08295,381,60,1.38888888888889e-05,82.14251,5.5377,2.0988061,95001.19,100
"2020-11-10 00:00:00",1,288.09436,381,20,7.87037037037037e-05,89.257545,5.3124437,2.0585327,94681.555,100
"2020-11-10 06:00:00",1,281.87827,379,0,0.00087962962962963,92.53258,-4.5181103,1.8583593,94491.56,100
"2020-11-10 12:00:00",1,279.15332,341,0,0.000490740740740741,92.149956,-1.751682,0.98774165,94751.016,100
"2020-11-10 18:00:00",1,278.98764,335,50,3.24074074074074e-05,90.07426,-2.7876782,-0.53376955,94640.68,100
