"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-03-09 18:00:00",1,237,9.999e+20,9.999e+20,9.999e+20,99.700005,0.75,1.3,0.00013,95675.89,9.999e+20
"2020-03-10 00:00:00",1,244.8,151,203,4e-06,96.200005,0.12,1.65,0.00029,95827.49,97
"2020-03-10 06:00:00",1,240.8,157,59,6e-06,98.700005,1.11,2.09,0.00018999999,96070.54,100
"2020-03-10 12:00:00",1,240.7,154,0,5e-06,98.5,1.55,2.1,0.00018,96311.33,100
"2020-03-10 18:00:00",1,241.3,153,6,4e-06,94.9,1.55,1.9,0.00018999999,96588.12,100
"2020-03-11 00:00:00",1,243,139,231,1e-06,93.700005,0.52,1.14,0.00022999999,96848.07,89
"2020-03-11 06:00:00",1,232.68999,126,76,0,99.8,1.09,1.02,8e-05,97109.336,35
"2020-03-11 12:00:00",1,232.6,123,0,0,99.1,0.90999997,0.71999997,8e-05,97341.46,0
"2020-03-11 18:00:00",1,235.8,124,9,0,85.3,0.84999996,0.9,1e-04,97579.68,0
"2020-03-12 00:00:00",1,245.79999,128,269,0,66.200005,0.39,0.96,0.00021,97825.94,0
"2020-03-12 06:00:00",1,245.3,134,86,0,61.3,2.33,1.63,0.00018999999,98111.97,7
"2020-03-12 12:00:00",1,248.5,145,0,0,72.200005,3.56,1.4,0.00029999999,98361.71,21
"2020-03-12 18:00:00",1,252.40001,147,9,0,76.3,5.13,0.85999995,0.00045999998,98397.85,45
"2020-03-13 00:00:00",1,260.30002,173,229,0,76.9,6.49,1.9399999,0.0010299999,98189.586,92
"2020-03-13 06:00:00",1,261.30002,207,66,0,77.1,9.66,1.9,0.00113,97969.39,92
"2020-03-13 12:00:00",1,265.4,249,0,1.6e-05,77.1,10.94,3.26,0.00163,97763.68,96
"2020-03-13 18:00:00",1,266.4,259,7,8e-06,77.6,10,3.03,0.0017799999,97747.98,85
"2020-03-14 00:00:00",1,268.6,236,222,1e-06,69.1,8.2,3.3799999,0.0018999999,97477.04,65
"2020-03-14 06:00:00",1,266.80002,190,90,0,63.7,10.0199995,3.5,0.0015199999,97401.836,37
"2020-03-14 12:00:00",1,268.30002,217,0,0,70.1,7.8399997,4.06,0.00188,97440.53,71
"2020-03-14 18:00:00",1,267.4,274,5,0.000101,90.9,5.22,4.7,0.00227,97709.35,93
"2020-03-15 00:00:00",1,267,214,241,4e-06,83.700005,2.79,2.46,0.00201,98186.96,82
"2020-03-15 06:00:00",1,263.9,188,91,0,69.8,3.6399999,-1.5,0.0012899999,98109.73,47
"2020-03-15 12:00:00",1,268.4,212,0,0,80.200005,5.5299997,1.56,0.00217,97645.81,82
"2020-03-15 18:00:00",1,272.5,267,7,2.8e-05,85.3,6.41,2.52,0.00318,97125.56,90
"2020-03-16 00:00:00",1,273.8,292,137,7.2e-05,82.9,6.25,4.48,0.00342,96818.15,94
"2020-03-16 06:00:00",1,271.2,245,60,6e-06,77.1,8.33,3.6,0.00262,96715.73,67
"2020-03-16 12:00:00",1,269.80002,253,0,1e-05,86.700005,2.6299999,5.1,0.00265,97042.055,87
"2020-03-16 18:00:00",1,264.80002,248,12,1e-05,91.5,0.61,3.1,0.0018399999,97397.59,95
"2020-03-17 00:00:00",1,264.6,227,235,1.3e-05,94.5,-0.79999995,-0.96,0.00188,97480.56,87
"2020-03-17 06:00:00",1,261.4,240,68,2e-05,91.3,1.5799999,-1.2099999,0.0013799999,97289.56,89
"2020-03-17 12:00:00",1,263.5,201,0,0,82.9,4,0.34,0.0015,96993,55
"2020-03-17 18:00:00",1,265.4,209,15,0,82.3,4.5899997,0.84999996,0.0017599999,96634.336,55
"2020-03-18 00:00:00",1,269.38998,205,281,0,83,3.9399998,0.45999998,0.0024599999,96623.92,45
"2020-03-18 06:00:00",1,267.1,207,98,0,79.5,5.92,-0.16,0.0019699999,96250.445,35
"2020-03-18 12:00:00",1,269.4,220,0,0,77.8,6.8199997,0.53999996,0.00232,95986.375,44
"2020-03-18 18:00:00",1,271.30002,254,12,8e-06,82.8,6.71,2.01,0.00287,95920.58,80
"2020-03-19 00:00:00",1,273.2,271,209,1.3e-05,84.1,4.35,2.6499999,0.0033399998,96251.45,83
"2020-03-19 06:00:00",1,268.80002,238,80,2e-06,82.8,5.43,0.87,0.00235,96527.85,62
"2020-03-19 12:00:00",1,269.30002,214,0,0,79,7.49,0.66999996,0.00232,96443.87,53
"2020-03-19 18:00:00",1,274.5,252,13,1.1e-05,74.3,10.5199995,0.07,0.00326,95800.39,86
"2020-03-20 00:00:00",1,275.4,287,200,2.4e-05,88.3,7.37,2.3799999,0.0041199997,95875.21,87
"2020-03-20 06:00:00",1,275,271,70,9e-06,80.6,6.2999997,1.5,0.00364,96148.21,91
"2020-03-20 12:00:00",1,274.80002,264,0,3e-06,80.5,6.06,0.77,0.00358,96147.734,89
"2020-03-20 18:00:00",1,274.6,277,13,5e-05,85.5,4.5299997,4.11,0.0037399998,96131.414,95
"2020-03-21 00:00:00",1,274.30002,251,266,6e-05,81.8,3.83,5.98,0.00348,96701.37,71
"2020-03-21 06:00:00",1,272,266,84,4.7e-05,84.200005,3.49,5.1099997,0.0030399999,97308.94,87
"2020-03-21 12:00:00",1,266.6,263,0,3e-05,92.700005,-0.41,3.37,0.00217,98107.65,78
"2020-03-21 18:00:00",1,254,211,22,5e-06,100,1.05,-0.34,0.00072,98458.81,47
"2020-03-22 00:00:00",1,266.1,189,328,0,86,-0.32999998,-2.1699998,0.0019299999,98243.58,4
"2020-03-22 06:00:00",1,263.80002,197,119,0,76.9,2.33,-2.59,0.0014099999,97772.9,16
"2020-03-22 12:00:00",1,269.30002,219,0,0,79.4,5.48,-0.65999997,0.00234,97191.734,46
"2020-03-22 18:00:00",1,272.4,248,21,2e-06,83.9,5.08,1.16,0.00312,96844.33,71
"2020-03-23 00:00:00",1,273.9,233,314,3e-06,86.3,3.21,2.3799999,0.00357,96860.66,37
"2020-03-23 06:00:00",1,272.6,288,76,4.7e-05,87,4.06,1.39,0.0033,96958.15,93
"2020-03-23 12:00:00",1,271.5,272,0,1.4e-05,84.9,5.9,2.46,0.00296,97089.9,83
"2020-03-23 18:00:00",1,269.2,275,19,2.7e-05,91.5,1.0699999,3.05,0.0026399998,97420.664,88
"2020-03-24 00:00:00",1,265.84,235,286,6e-06,93.5,-1.81,1.8199999,0.00205,97741.555,69
"2020-03-24 06:00:00",1,250.3,211,104,2e-06,99.9,0.21,0.04,0.00052,97659.77,65
"2020-03-24 12:00:00",1,250.2,189,0,1e-06,100,-1.3,-0.32,0.00049999997,97608.016,64
"2020-03-24 18:00:00",1,256.80002,211,22,1.2e-05,96.4,-1.28,0.52,0.00093,97828.484,87
"2020-03-25 00:00:00",1,256.7,198,305,1.2e-05,93.1,-1.4499999,1.65,0.00087999995,98235.01,84
"2020-03-25 06:00:00",1,249.8,191,113,1.4e-05,99.6,0.22,1.8199999,0.00047,98698.38,78
"2020-03-25 12:00:00",1,248.7,168,0,6e-06,95,2.58,0.65,4e-04,98864.96,60
