"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-03-09 18:00:00",1,289.5,9.999e+20,9.999e+20,9.999e+20,44.2,1.86,4,0.0052,98538.29,9.999e+20
"2020-03-10 00:00:00",1,280.9,284,296,0,84.6,1.22,1.9499999,0.00563,98637.086,1
"2020-03-10 06:00:00",1,279.30002,280,0,0,94.200005,0.69,2.07,0.00562,98550.54,49
"2020-03-10 12:00:00",1,278.6,298,4,0,93.6,1.54,1.3,0.0053499998,98287.33,86
"2020-03-10 18:00:00",1,285.7,311,339,3e-06,67.8,5.0299997,4.1,0.0062599997,97751.31,82
"2020-03-11 00:00:00",1,284.7,350,83,1.7e-05,86,3.72,3.8999999,0.00752,97345.67,89
"2020-03-11 06:00:00",1,278.72,332,0,1.2e-05,73.9,-3.3999999,4.3399997,0.00427,97750.94,81
"2020-03-11 12:00:00",1,272.80002,227,7,0,75.9,-1.4599999,1.93,0.00286,98195.87,8
"2020-03-11 18:00:00",1,280,228,550,0,37.9,-2.07,2.12,0.00237,98334.875,36
"2020-03-12 00:00:00",1,275.27,261,268,0,57.4,-1.28,0.72999996,0.0025799999,98379.54,77
"2020-03-12 06:00:00",1,271.6,247,0,0,68.9,-1.77,-0.55,0.00238,98471.97,49
"2020-03-12 12:00:00",1,271.80002,222,7,0,65,-0.68,-1.22,0.00226,98620.914,5
"2020-03-12 18:00:00",1,281,259,482,0,50.600002,2.6,-1.4699999,0.00341,98604.25,37
"2020-03-13 00:00:00",1,276.2,311,159,1.1e-05,84.5,1.67,-1.7199999,0.00405,98682.38,90
"2020-03-13 06:00:00",1,274.30002,278,0,0,87.9,1.4699999,-1.68,0.00367,98655.79,74
"2020-03-13 12:00:00",1,274.9,304,2,3e-06,89.8,2.33,-2.9199998,0.0039399997,98314.08,97
"2020-03-13 18:00:00",1,279.5,322,83,0.000389,96.9,3.09,-3.5,0.00593,97135.18,100
"2020-03-14 00:00:00",1,274,324,16,0.000312,82.5,-2.08,7.48,0.00344,97105.836,82
"2020-03-14 06:00:00",1,272.7,222,0,0,76.8,-0.56,5.0699997,0.0029,97686.64,3
"2020-03-14 12:00:00",1,272.9,232,7,0,66.5,-0.31,5.42,0.00253,98120.53,31
"2020-03-14 18:00:00",1,276.9,264,466,3e-06,46.9,-0.84999996,7.7599998,0.00238,98269.35,73
"2020-03-15 00:00:00",1,272.2,230,308,0,64.3,-1,5.21,0.00232,98614.164,21
"2020-03-15 06:00:00",1,270.1,209,0,0,58.5,-2.86,3.79,0.0018,98834.52,2
"2020-03-15 12:00:00",1,268.7,193,10,0,48.4,-3.21,3.82,0.0013199999,99242.62,2
"2020-03-15 18:00:00",1,274.80002,191,608,0,19.4,-4.15,2.8899999,0.00084,99339.96,0
"2020-03-16 00:00:00",1,269.63,194,341,0,26.1,-2.12,0.77,0.00077,99659.75,0
"2020-03-16 06:00:00",1,267.2,184,0,0,26.5,-2.3799999,0.97999996,0.00064,99869.33,0
"2020-03-16 12:00:00",1,265.9,181,11,0,33.5,-1.41,0.31,0.00071,100168.45,0
"2020-03-16 18:00:00",1,278.1,189,610,0,7.9,0.52,0.65999997,0.00043,100096.8,0
"2020-03-17 00:00:00",1,270.30002,204,341,0,28.800001,1.15,-1.1,0.00088999997,100069.37,0
"2020-03-17 06:00:00",1,270,209,0,0,77.6,2.55,0.71,0.00234,100009.56,0
"2020-03-17 12:00:00",1,270.9,218,9,0,83.200005,2.62,0.5,0.00268,99801,28
"2020-03-17 18:00:00",1,279.2,267,433,5e-06,56.7,4.7,1.12,0.00335,99205.54,72
"2020-03-18 00:00:00",1,275.15,313,139,0.00027,98.1,1.18,0.48999998,0.0043599997,99047.92,94
"2020-03-18 06:00:00",1,274.7,305,0,5.7e-05,98,-2,1.41,0.00422,98778.445,82
"2020-03-18 12:00:00",1,271.9,267,10,4e-06,92.700005,-2.11,1.4499999,0.0032499998,99168.77,50
"2020-03-18 18:00:00",1,279.1,229,596,0,54.7,-1.42,2.34,0.00321,99205.375,14
"2020-03-19 00:00:00",1,273.2,231,343,0,85.6,-0.53,1.88,0.0033099998,99211.45,4
"2020-03-19 06:00:00",1,271.1,222,0,0,91.700005,-0.59,1.5699999,0.00303,99329.45,31
"2020-03-19 12:00:00",1,272.1,219,12,0,83.8,-1.35,1.5,0.00296,99650.27,1
"2020-03-19 18:00:00",1,280,232,600,0,44.100002,-2.3799999,1.61,0.0027299998,99733.19,36
"2020-03-20 00:00:00",1,272.6,236,329,0,74.6,-2.1499999,0.28,0.00274,99998.414,63
"2020-03-20 06:00:00",1,269.6,219,0,0,71.9,-1.75,0.19,0.0021,100233.016,72
"2020-03-20 12:00:00",1,270.30002,216,11,0,58.5,-0.83,-1,0.00179,100389.336,66
"2020-03-20 18:00:00",1,277.1,256,450,0,51,2.4099998,-1.78,0.0025799999,100089.81,83
"2020-03-21 00:00:00",1,272.80002,299,133,0.00021,93.4,1.23,-2.29,0.0034599998,99938.164,96
"2020-03-21 06:00:00",1,272.1,301,0,0.000213,96.8,0.85999995,-1.9599999,0.0034299998,99550.54,98
"2020-03-21 12:00:00",1,273.4,310,2,0.000127,98.9,0.94,-1.8199999,0.00387,99216.45,100
"2020-03-21 18:00:00",1,276.5,318,160,6.5e-05,99.9,0.65999997,-1.8399999,0.0049199997,98636.414,99
"2020-03-22 00:00:00",1,275.1,324,83,0.000541,99.6,-0.65999997,-1.92,0.0044799997,97640.375,99
"2020-03-22 06:00:00",1,276.30002,322,0,0.000279,99,-0.24,3.77,0.00488,97056.1,92
"2020-03-22 12:00:00",1,276.9,266,14,0,96.3,0.62,4.35,0.00493,97431.734,29
"2020-03-22 18:00:00",1,281.5,267,560,3e-06,75.1,-0.16,6.6299996,0.00524,97645.93,21
"2020-03-23 00:00:00",1,276.7,286,243,2e-06,92.1,-0.71999997,2.18,0.00463,97843.055,41
"2020-03-23 06:00:00",1,274.1,247,0,0,95.5,0.35999998,1.62,0.0039999997,97887.75,3
"2020-03-23 12:00:00",1,274.9,242,15,0,88.700005,0.07,1.66,0.0039,97995.5,6
"2020-03-23 18:00:00",1,283.5,256,605,0,56.9,0.58,2.6499999,0.0045499997,97876.664,8
"2020-03-24 00:00:00",1,277.3,282,282,1e-06,87.8,-0.39,1.86,0.00459,97947.96,30
"2020-03-24 06:00:00",1,274.30002,246,0,0,94.1,-0.35,1.76,0.00399,97837.375,4
"2020-03-24 12:00:00",1,274.6,237,16,0,88.9,-0.07,1.74,0.0038599998,97857.62,3
"2020-03-24 18:00:00",1,283,259,592,1e-06,50.4,0.42,2.78,0.00391,97617.28,16
"2020-03-25 00:00:00",1,277.1,285,258,4e-06,80.5,0.63,1.6999999,0.00417,97419.01,51
"2020-03-25 06:00:00",1,275.9,287,0,4e-05,93.6,-0.59,2.83,0.00447,97197.586,81
"2020-03-25 12:00:00",1,273.9,253,17,2e-06,84,-2.06,3.85,0.0034599998,97514.56,53
"2020-03-25 18:00:00",1,279.1,245,601,8e-06,44.8,-3.1299999,5.0699997,0.00266,97681.65,32
"2020-03-09 18:00:00",2,289.7,9.999e+20,9.999e+20,9.999e+20,43.9,2.19,3.8799999,0.0052199997,98523.86,9.999e+20
"2020-03-10 00:00:00",2,280.80002,284,297,0,84.700005,1.09,1.9599999,0.00563,98661.23,1
"2020-03-10 06:00:00",2,279.4,284,0,0,94.6,0.48999998,1.9699999,0.00567,98592.06,54
"2020-03-10 12:00:00",2,278.80002,299,4,0,93.6,1.49,1.26,0.0054099998,98345.03,89
"2020-03-10 18:00:00",2,285.6,314,323,4e-06,67.6,4.67,3.3,0.0061899996,97812,88
"2020-03-11 00:00:00",2,284.5,341,85,2.4e-05,87.700005,4.11,3.62,0.0075299996,97328.49,79
"2020-03-11 06:00:00",2,278.91,334,0,1.7e-05,73.5,-3.35,4.99,0.0043099998,97687.6,80
"2020-03-11 12:00:00",2,272.9,234,7,0,72.1,-2.36,2.58,0.0027599998,98142.67,15
"2020-03-11 18:00:00",2,279.80002,228,546,0,38.3,-2.1699998,2.2,0.00236,98354.95,46
"2020-03-12 00:00:00",2,275.38998,269,238,0,56,-1.43,0.25,0.00254,98359.44,90
"2020-03-12 06:00:00",2,272.9,277,0,1e-06,67.8,-1.0699999,-1.17,0.00257,98329.45,91
"2020-03-12 12:00:00",2,272.1,244,7,0,75.8,-0.45,-1.4399999,0.0026999998,98494.74,41
"2020-03-12 18:00:00",2,281.80002,249,530,0,50.9,2.83,-0.88,0.00361,98385.71,24
"2020-03-13 00:00:00",2,277.2,315,144,7e-06,76.6,1.86,-1.67,0.00396,98490.016,93
"2020-03-13 06:00:00",2,272.5,247,0,0,96.200005,1.3399999,-1.23,0.00355,98494.336,49
"2020-03-13 12:00:00",2,274.6,303,2,5e-06,90,1.89,-2.46,0.00387,98161.77,94
"2020-03-13 18:00:00",2,280.1,324,96,0.000349,95.6,4.38,-2.69,0.0061299996,96969.086,97
"2020-03-14 00:00:00",2,273.6,319,17,0.000561,86.3,-1.51,6.25,0.0034899998,97126.055,84
"2020-03-14 06:00:00",2,272.7,220,0,0,77.700005,-0.34,5.06,0.00293,97569.625,3
"2020-03-14 12:00:00",2,272.1,213,8,0,59.100002,-0.68,5.44,0.00213,98075.02,10
"2020-03-14 18:00:00",2,277.80002,224,570,0,41.4,-0.76,7.46,0.00222,98304.5,25
"2020-03-15 00:00:00",2,272.6,221,326,0,60,-1.61,4.81,0.00222,98752.805,1
"2020-03-15 06:00:00",2,269.9,204,0,0,47.7,-2.6399999,3.86,0.00144,99086.37,6
"2020-03-15 12:00:00",2,268,190,9,0,42.5,-3.3799999,2.5,0.0010899999,99451.18,30
"2020-03-15 18:00:00",2,273.30002,230,411,0,23.9,-2.57,1.3399999,0.00091999996,99581.08,90
"2020-03-16 00:00:00",2,269.9,213,288,0,31.2,-1.8399999,-0.13,0.00093,99792.07,32
"2020-03-16 06:00:00",2,268.2,192,0,0,40.8,-0.84,-0.90999997,0.0010599999,99867.24,2
"2020-03-16 12:00:00",2,268.6,201,10,0,54.2,0.19,-1.29,0.00145,100013.7,21
"2020-03-16 18:00:00",2,278.6,235,553,0,27.6,2.3999999,-0.47,0.00156,99761.93,56
"2020-03-17 00:00:00",2,272.13,253,286,0,65.4,1.5999999,-1.12,0.00231,99699.555,49
"2020-03-17 06:00:00",2,270.6,231,0,0,85.6,1.61,0.42999998,0.00271,99602.9,15
"2020-03-17 12:00:00",2,272.1,241,9,0,81.3,1.7099999,0.16,0.00288,99530.41,52
"2020-03-17 18:00:00",2,280.30002,287,373,1e-05,66.3,2.29,1.3,0.00421,99237.414,92
"2020-03-18 00:00:00",2,275.82,301,202,4e-06,97,1.6899999,0.82,0.0045,99469.21,78
"2020-03-18 06:00:00",2,275.6,290,0,0.000104,98.3,1.54,1.04,0.00451,99268.375,81
"2020-03-18 12:00:00",2,276.30002,320,4,0.00024,99.3,1.77,0.22999999,0.00478,98933.055,97
"2020-03-18 18:00:00",2,284.4,331,286,1.8e-05,81.3,0.58,0.72999996,0.00689,98447.1,93
"2020-03-19 00:00:00",2,281.2,346,124,0.000343,98.1,-1.5999999,-0.35,0.0067399996,98065.766,97
"2020-03-19 06:00:00",2,279.4,338,0,0.00014999999,95.6,-2.01,1.76,0.00582,97897.14,94
"2020-03-19 12:00:00",2,274.4,258,11,1e-06,89,-2.35,3.1399999,0.0037699998,98405.984,50
"2020-03-19 18:00:00",2,275.6,242,560,4e-06,46.4,-5.7999997,2.96,0.0021199998,99200.91,38
"2020-03-20 00:00:00",2,269.30002,203,351,0,52.7,-2.57,1.65,0.00151,99934.29,3
"2020-03-20 06:00:00",2,267.4,183,0,0,38.2,-1.51,1.16,0.00094,100118.375,13
"2020-03-20 12:00:00",2,268.6,186,13,0,29.5,0.19999999,0.31,8e-04,100002.99,52
"2020-03-20 18:00:00",2,278.1,208,599,0,21.9,2.7,2.09,0.0011999999,99481.54,83
"2020-03-21 00:00:00",2,273.9,245,300,0,62.100002,1.8399999,1.1899999,0.0025199999,99005.89,90
"2020-03-21 06:00:00",2,273.30002,277,0,1e-05,92.9,0.90999997,1.11,0.00364,98613.49,97
"2020-03-21 12:00:00",2,272.5,294,4,0.000117999996,75.5,-2.34,-1.5,0.0028,98415.92,99
"2020-03-21 18:00:00",2,276.30002,279,350,2.2e-05,54.8,-1.1899999,-2.11,0.0026,98379.94,97
"2020-03-22 00:00:00",2,270.69,237,310,0,82.3,1.0699999,-0.96,0.0026399998,98503.414,73
"2020-03-22 06:00:00",2,269.80002,224,0,0,92.3,1.0799999,1,0.00278,98526.52,71
"2020-03-22 12:00:00",2,272.5,248,10,3e-06,88.9,0.7,1.7099999,0.00327,98390.625,41
"2020-03-22 18:00:00",2,280.50998,250,581,1e-06,49.100002,1.55,3.05,0.0032,98055.83,44
"2020-03-23 00:00:00",2,273.62,240,344,0,93.1,1.4699999,1.8499999,0.00375,97898.9,33
"2020-03-23 06:00:00",2,274.61,252,0,6e-06,91.200005,0.28,4.45,0.00395,97798.555,46
"2020-03-23 12:00:00",2,272.2,236,16,0,74.8,-1.8,2.81,0.00271,98235.38,24
"2020-03-23 18:00:00",2,278.6,218,642,0,39.9,-0.63,3.6399999,0.00227,98580.664,2
"2020-03-24 00:00:00",2,273.4,233,354,0,78.8,0.58,2.25,0.0030999999,98599.81,8
"2020-03-24 06:00:00",2,271,219,0,0,87.700005,0.96,2.18,0.00289,98546.15,1
"2020-03-24 12:00:00",2,272.30002,213,17,0,75.3,0.82,1.75,0.0027299998,98535.27,1
"2020-03-24 18:00:00",2,282,230,640,0,39.4,1.24,4.74,0.0028499998,98315.61,1
"2020-03-25 00:00:00",2,275.6,245,357,0,74.5,-0.32,2.1699998,0.0034299998,98412.18,2
"2020-03-25 06:00:00",2,272.5,233,0,0,82.700005,-0.38,1.7199999,0.00305,98505.95,3
"2020-03-25 12:00:00",2,274.30002,226,18,0,74.8,-1.43,0.099999994,0.0031299999,98847.52,1
"2020-03-25 18:00:00",2,284.1,244,637,0,40.100002,1.1999999,-1.3,0.0033099998,98599.055,2
"2020-03-09 18:00:00",3,289.2,9.999e+20,9.999e+20,9.999e+20,46,1.4499999,4.27,0.0052799997,98576.73,9.999e+20
"2020-03-10 00:00:00",3,280.80002,284,295,0,86.4,1.26,1.93,0.00574,98644.04,2
"2020-03-10 06:00:00",3,279.7,281,0,0,92.6,0.74,2.12,0.00569,98566.7,49
"2020-03-10 12:00:00",3,278.7,299,4,0,93.200005,1.65,1.29,0.00536,98294.08,90
"2020-03-10 18:00:00",3,285.2,316,301,3e-06,70,4.8199997,3.6699998,0.00627,97715.86,86
"2020-03-11 00:00:00",3,284.75998,350,64,1.7e-05,86.200005,3.3899999,4.24,0.0075499997,97365.75,92
"2020-03-11 06:00:00",3,278.19,328,0,1.2e-05,75.1,-3.27,4.14,0.0041799997,97816.04,80
"2020-03-11 12:00:00",3,272.5,225,7,0,73.6,-1.87,1.8499999,0.00272,98304.56,2
"2020-03-11 18:00:00",3,279.6,235,513,0,37.600002,-1.9399999,1.9799999,0.00229,98475.96,56
"2020-03-12 00:00:00",3,274.72,268,219,0,57.8,-1.0799999,-0.47,0.00251,98437.555,90
"2020-03-12 06:00:00",3,274.2,293,0,2.2e-05,67.4,0.06,-1.25,0.0028199998,98452.74,98
"2020-03-12 12:00:00",3,273.80002,285,4,7e-06,79.4,-0.21,-1.36,0.00321,98711.15,84
"2020-03-12 18:00:00",3,280.80002,259,512,0,56.8,2.19,-1.93,0.00375,98690.69,34
"2020-03-13 00:00:00",3,276.4,305,169,1e-06,79,2.05,-3.07,0.00384,98862.02,86
"2020-03-13 06:00:00",3,272.9,245,0,0,97.200005,1.1899999,-2.18,0.00366,98849.586,31
"2020-03-13 12:00:00",3,274.80002,310,1,2.1e-05,90.200005,3.4299998,-3.85,0.00393,98352.14,100
"2020-03-13 18:00:00",3,279.30002,324,59,0.000536,96.700005,2.69,-2.6299999,0.00586,97440.125,99
"2020-03-14 00:00:00",3,277.4,346,23,0.00099,87.200005,-4.5099998,7.56,0.00463,97082.94,99
"2020-03-14 06:00:00",3,272.2,240,0,0,77.1,-1.42,6.48,0.0028,97454.65,21
"2020-03-14 12:00:00",3,272.9,234,9,2e-06,60.5,-0.88,5.58,0.00231,97960.31,43
"2020-03-14 18:00:00",3,277,257,497,2e-06,45.4,-0.93,8.059999,0.00231,98102.27,65
"2020-03-15 00:00:00",3,272.1,252,278,1e-06,58,-1.02,6.2599998,0.00208,98403.74,66
"2020-03-15 06:00:00",3,269.5,205,0,0,49.600002,-3.81,5.39,0.0014599999,98680.055,24
"2020-03-15 12:00:00",3,267.6,190,10,0,41.100002,-3.1599998,4.08,0.0010299999,98974.31,6
"2020-03-15 18:00:00",3,274,197,587,0,19.9,-3.84,5.87,0.00081,98948.18,37
"2020-03-16 00:00:00",3,268.5,191,339,0,21.9,-4.5699997,3.62,0.00058,99209.8,1
"2020-03-16 06:00:00",3,264.30002,165,0,0,21.7,-3.8899999,3.37,0.00040999998,99534.84,0
"2020-03-16 12:00:00",3,263,157,12,0,20.6,-3.77,3.22,0.00034,99913.96,0
