"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-03-11 00:00:00",1,272.94998,9.999e+20,9.999e+20,9.999e+20,98.1,2.57,0.29,0.00384,95638.734,9.999e+20
"2020-03-11 06:00:00",1,273.13,289,1,1.7e-05,93.6,4.5699997,3.12,0.00373,95329.98,78
"2020-03-11 12:00:00",1,273.30002,247,0,1e-06,84.6,5.4,4.5099998,0.00344,94760.195,66
"2020-03-11 18:00:00",1,275.80002,255,295,1e-06,94.8,2.75,5.48,0.0046,94469.125,76
"2020-03-12 00:00:00",1,276.5,248,491,0,79,3,3.51,0.0040599997,94176.65,32
"2020-03-12 06:00:00",1,275.2,263,2,3e-06,85,-3.1399999,4.11,0.00397,94257.77,48
"2020-03-12 12:00:00",1,271.2,264,0,1e-06,83.8,-4.3399997,6.5299997,0.0029199999,94616.89,97
"2020-03-12 18:00:00",1,272.1,232,312,3e-06,71.200005,-6.02,7.73,0.0026399998,95006.54,41
"2020-03-13 00:00:00",1,270.30002,227,499,1e-06,70.4,-4.56,5.12,0.00227,95258.81,41
"2020-03-13 06:00:00",1,266,197,3,0,79.9,-3.8899999,4.52,0.00182,95730.4,0
"2020-03-13 12:00:00",1,264.1,187,0,0,80.8,-3.4199998,4.36,0.0015499999,96222.24,0
"2020-03-13 18:00:00",1,265.5,183,347,0,73.200005,-5.68,2.9399998,0.00159,96630.625,6
"2020-03-14 00:00:00",1,264.21,188,526,0,79.3,-1.6899999,-1.26,0.00153,96785.52,34
"2020-03-14 06:00:00",1,260.30002,201,3,0,87.5,-1.03,-3.84,0.00119,97070.47,83
"2020-03-14 12:00:00",1,258.1,227,0,0,91.3,-1.73,-5.5499997,0.0009999999,97122,89
"2020-03-14 18:00:00",1,259.4,238,247,4e-06,87.700005,-1.99,-6.17,0.0010899999,97295.74,94
"2020-03-15 00:00:00",1,260,245,381,1.8e-05,90.8,-1.91,-6.18,0.00119,97159.85,84
"2020-03-15 06:00:00",1,259.9,249,2,2.1e-05,93.9,-1.0699999,-5.46,0.0012299999,97116.85,95
"2020-03-15 12:00:00",1,262.30002,260,0,9.6e-05,94.200005,-0.39999998,-5.85,0.00153,96836.93,96
"2020-03-15 18:00:00",1,267.9,274,189,0.000132,93.4,4.75,-5.6,0.0024599999,96383.914,95
"2020-03-16 00:00:00",1,271.5,293,248,0.000184,93.9,4.14,-5.0699997,0.0033099998,95758.2,95
"2020-03-16 06:00:00",1,272.2,301,2,7.1e-05,94.1,5.2999997,-1.56,0.0035199998,95387.21,94
"2020-03-16 12:00:00",1,271.2,297,0,0.000128,95.200005,-2.04,1.9699999,0.0032799998,95179.18,89
"2020-03-16 18:00:00",1,264.80002,268,272,9e-05,90.9,-7.62,4.7,0.00185,95770.99,89
"2020-03-17 00:00:00",1,262.5,247,456,5e-06,88.1,-6.6099997,2.9399998,0.00148,96102.47,100
"2020-03-17 06:00:00",1,258.4,234,3,4e-06,90.9,-6.3199997,2.19,0.0010299999,96384.54,91
"2020-03-17 12:00:00",1,257,227,0,2.4e-05,94.200005,-5.62,1.18,0.00094,96424.21,85
"2020-03-17 18:00:00",1,260.7,241,262,2.6e-05,90.700005,-7.1499996,0.049999997,0.00128,96526.54,99
"2020-03-18 00:00:00",1,261.7,247,388,1.8e-05,89.700005,-6.47,-0.16,0.0014,96479.27,99
"2020-03-18 06:00:00",1,259,231,3,5e-06,94.9,-4.89,0.82,0.00114,96572.805,100
"2020-03-18 12:00:00",1,255.2,196,0,1e-06,97.5,-3.27,2.18,8e-04,96526.836,92
"2020-03-18 18:00:00",1,261.1,182,362,0,89,-1.5899999,3.1799998,0.00131,96547.26,55
"2020-03-19 00:00:00",1,260.5,183,559,0,90.6,0.84,2.99,0.0012599999,96322.12,19
"2020-03-19 06:00:00",1,258.2,178,5,0,90.5,2.07,4.54,0.00101,96552.18,1
"2020-03-19 12:00:00",1,257.5,176,0,0,91.8,-0.28,5.37,0.00094999996,96576.62,6
"2020-03-19 18:00:00",1,262.7,179,382,0,89.700005,-3.08,5.1099997,0.00151,97132.31,25
"2020-03-20 00:00:00",1,263.5,182,574,0,90.200005,-0.72999996,3.59,0.00163,97406.586,4
"2020-03-20 06:00:00",1,257.2,180,5,0,92.700005,-3.4299998,1.2099999,0.00091999996,97919.94,12
"2020-03-20 12:00:00",1,250.40001,156,0,0,90.1,-2.4199998,0.61,0.00045999998,98032.305,1
"2020-03-20 18:00:00",1,260.80002,154,402,0,71.3,1.8199999,1.11,0.00099,98248.055,2
"2020-03-21 00:00:00",1,259.1,170,588,0,87.3,2.4099998,0.14,0.00104,97828.03,3
"2020-03-21 06:00:00",1,257.7,175,6,0,90.8,3.99,1.5899999,0.00094,97710.29,1
"2020-03-21 12:00:00",1,259,189,0,0,91.4,4.15,0.78,0.0010899999,97344.9,15
