"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-05-23 00:00:00",1,300.30002,9.999e+20,9.999e+20,9.999e+20,71,3.1899998,-2.01,0.01581,101330.7,9.999e+20
"2020-05-23 06:00:00",1,296,392,1,0.000138,89,1.8399999,-0.39,0.015319999,101515.164,14
"2020-05-23 12:00:00",1,296.6,380,25,0,86.6,2.82,-0.39,0.0154099995,101451.5,0
"2020-05-23 18:00:00",1,307.9,407,748,3e-05,41.2,-0.32999998,-0.90999997,0.014079999,101373.77,18
"2020-05-24 00:00:00",1,302.1,429,486,1.8e-05,54.7,0.84999996,-3.52,0.013599999,101295.84,67
"2020-05-24 06:00:00",1,296.4,395,1,0,84.4,1.8199999,-0.48,0.01493,101413.84,91
"2020-05-24 12:00:00",1,296.7,381,19,0,83.700005,0.89,-0.97999996,0.015059999,101426.33,83
"2020-05-24 18:00:00",1,306.2,409,654,0,38,0.14999999,-3.35,0.01193,101277.93,75
"2020-05-25 00:00:00",1,300.80002,415,517,0,58.2,0.59999996,-4.69,0.013359999,101168.98,52
"2020-05-25 06:00:00",1,295.2,379,1,1.3e-05,91.6,-0.13,-1.9499999,0.015059999,101314.875,53
"2020-05-25 12:00:00",1,296.1,380,20,8.6e-05,91.700005,0.29999998,-2.49,0.015899999,101284.29,59
"2020-05-25 18:00:00",1,302.9,410,508,2e-05,51.9,-0.21,-4.96,0.013499999,101284.98,67
"2020-05-26 00:00:00",1,296,416,278,0.000213,91.3,0.81,-3.9299998,0.01572,101279.95,90
"2020-05-26 06:00:00",1,294.80002,391,1,4e-06,96.6,-0.049999997,-2.19,0.01545,101329.27,83
"2020-05-26 12:00:00",1,295.30002,406,4,3.3e-05,95.3,-0.42,-2.53,0.01575,101365.81,92
"2020-05-26 18:00:00",1,299.4,419,273,5.8999998e-05,76.200005,0.089999996,-5.02,0.016069999,101408.39,98
"2020-05-27 00:00:00",1,297.30002,416,303,2.7e-05,80,0.53,-3.04,0.014889999,101406.73,98
"2020-05-27 06:00:00",1,294.9,394,0,2e-06,94.1,0.03,-2.19,0.0150999995,101422.8,96
"2020-05-27 12:00:00",1,296.1,387,23,2e-06,88.1,-0.75,-1.77,0.01528,101521.4,77
"2020-05-27 18:00:00",1,303.30002,410,640,1.3e-05,51.2,-0.21,-4.97,0.01361,101377.836,60
"2020-05-28 00:00:00",1,298.9,416,418,1.2e-05,68.3,0.37,-4.22,0.01404,101370.44,95
"2020-05-28 06:00:00",1,295,388,1,0,88.8,-0.75,-1.6999999,0.0144299995,101450.81,96
"2020-05-28 12:00:00",1,296.1,375,24,0,82.4,-1.8,-1.9499999,0.014269999,101444.43,55
"2020-05-28 18:00:00",1,304.1,405,688,1.5e-05,48.7,-1.12,-4.29,0.0135699995,101260.74,71
"2020-05-29 00:00:00",1,298.6,414,540,0.000121,79.1,-0.17,-2.59,0.01599,101275.14,51
"2020-05-29 06:00:00",1,295.1,390,1,0,92.6,0.22,-1.39,0.015059999,101294.04,51
"2020-05-29 12:00:00",1,296.80002,385,25,0,85.9,-0.71999997,-1.18,0.01552,101270.37,22
"2020-05-29 18:00:00",1,302.1,415,658,0.000162,66.4,1.3199999,-1.0799999,0.01649,101164.25,28
"2020-05-30 00:00:00",1,299,419,472,0.000277,83.700005,0.58,-1.7199999,0.017339999,101082.44,90
"2020-05-30 06:00:00",1,295.6,397,1,2e-06,93.3,1.61,-0.98999995,0.015759999,101141.84,57
"2020-05-30 12:00:00",1,296.9,385,26,0,89.6,1.03,-0.48999998,0.01635,101167.87,10
"2020-05-30 18:00:00",1,302.9,412,716,0.000211,65.9,1.55,-1.4499999,0.01722,101075.25,18
"2020-05-31 00:00:00",1,300,419,538,0.00049,77.200005,1.18,-2.23,0.01691,101026.98,72
"2020-05-31 06:00:00",1,296.7,398,1,6.8e-05,91.200005,2.54,-0.88,0.01643,101180.8,47
"2020-05-31 12:00:00",1,297.4,389,25,9e-06,90,1.79,-0.58,0.0169,101303.58,24
"2020-05-31 18:00:00",1,302.4,411,730,0.000329,71.8,1.53,-1.9,0.01818,101318.41,17
"2020-06-01 00:00:00",1,300.22,420,496,0.000222,78.4,1.75,-2.54,0.0174,101262.586,69
"2020-06-01 06:00:00",1,297.1,399,1,5e-06,91.3,2.36,-1.05,0.0168,101381.08,20
"2020-06-01 12:00:00",1,297.7,393,26,6e-06,88.8,2.02,-0.87,0.01697,101445.06,15
"2020-06-01 18:00:00",1,303.6,415,700,0.00024,65.200005,2.59,-1.6899999,0.01764,101360.32,33
"2020-06-02 00:00:00",1,300.7,423,512,0.000208,77.3,1.78,-1.12,0.01764,101270.125,72
"2020-06-02 06:00:00",1,297.2,402,1,2e-06,88.5,2.75,-0.52,0.01642,101298.336,37
"2020-06-02 12:00:00",1,297.4,393,25,0,88.5,2.2,-0.17999999,0.01668,101300.96,41
"2020-06-02 18:00:00",1,303.30002,417,679,0.000155,65.6,1.99,0.35,0.017479999,101161.48,51
"2020-06-03 00:00:00",1,301.2,420,546,0.000242,76,1.06,-0.35,0.017919999,100965.58,63
"2020-06-03 06:00:00",1,297.1,402,1,4e-06,86.8,1.73,0.81,0.01606,101001.08,20
"2020-06-03 12:00:00",1,297.30002,389,26,2.2e-05,83.6,0.12,1.7199999,0.015579999,101035.4,37
"2020-06-03 18:00:00",1,305.30002,412,721,5.2e-05,50.9,1.77,1.73,0.015149999,100936.055,25
"2020-06-04 00:00:00",1,301.30002,417,568,0.000254,70.6,1.9399999,0.42,0.01677,100855.125,29
"2020-06-04 06:00:00",1,296.4,398,1,0.000121,87.1,1.27,1.9,0.0154,100969.39,44
"2020-06-04 12:00:00",1,296.7,385,26,2e-06,86.700005,-0.16,1.99,0.01567,101092.93,23
"2020-06-04 18:00:00",1,303.4,408,734,0.000107,61.8,-1.38,1.23,0.01652,101029.79,26
"2020-06-05 00:00:00",1,298.6,410,558,0.000439,85.3,-1.3399999,-2.28,0.01725,101085.64,56
"2020-06-05 06:00:00",1,295.80002,394,1,1.4e-05,92.1,-1.68,-0.45,0.01574,101115.02,55
"2020-06-05 12:00:00",1,296.30002,385,25,1e-06,91,-2.29,-0.85999995,0.01596,101210.02,26
"2020-06-05 18:00:00",1,302.2,407,705,0.000237,68.3,-0.38,-1.25,0.01705,101148.34,41
"2020-06-06 00:00:00",1,298.7,418,479,0.000364,86.6,0.01,-1.5799999,0.01761,101072.68,80
"2020-06-06 06:00:00",1,296.1,401,1,1.8e-05,91.4,1.5799999,-0.5,0.015929999,101046.71,68
"2020-06-06 12:00:00",1,296.80002,389,25,0.000134,92.4,1.5799999,1.06,0.01678,101118.414,41
"2020-06-06 18:00:00",1,303.2,407,713,0.000208,63.5,1.16,0.83,0.016889999,101017.85,53
"2020-06-07 00:00:00",1,299,418,454,0.000316,86.700005,1.91,-0.88,0.01795,100920.14,81
"2020-06-07 06:00:00",1,296.30002,396,1,1.2e-05,92.9,2.22,0.38,0.016339999,100931,53
"2020-06-07 12:00:00",1,297.2,387,25,1.1e-05,87.700005,0.69,0.88,0.01629,101010.984,42
"2020-06-07 18:00:00",1,306.6,408,731,3e-06,43,1.89,0.75,0.013859999,100864.164,27
"2020-06-08 00:00:00",1,301,418,536,0.00023,72.3,2.6699998,0.07,0.01694,100769.46,56
"2020-05-23 00:00:00",2,298.4,9.999e+20,9.999e+20,9.999e+20,84.3,2.06,0.42,0.01673,101345,9.999e+20
"2020-05-23 06:00:00",2,296.6,415,0,0.000221,90.3,1.4699999,-0.74,0.016099999,101471.18,83
"2020-05-23 12:00:00",2,296.4,384,25,0,90,2.46,0.01,0.01585,101413.68,10
"2020-05-23 18:00:00",2,304.80002,409,740,0.000121,54.9,-1.0699999,-0.42,0.01592,101412.56,23
"2020-05-24 00:00:00",2,301.9,424,524,3.7e-05,57,0.96,-3.4499998,0.0139999995,101255.2,70
"2020-05-24 06:00:00",2,296.5,397,1,0,83.700005,2.1599998,-0.38,0.014839999,101397.625,93
"2020-05-24 12:00:00",2,296.9,378,22,0,82.8,0.74,-0.71,0.0150999995,101429.62,62
"2020-05-24 18:00:00",2,306.2,408,672,0,38.5,0.32,-3.4499998,0.01206,101307.3,58
"2020-05-25 00:00:00",2,300.9,422,457,2e-06,58.2,1.24,-3.6899998,0.01346,101192.86,60
"2020-05-25 06:00:00",2,295.30002,388,1,8.5e-05,92.700005,0.07,-1.79,0.01528,101327.44,55
"2020-05-25 12:00:00",2,295.80002,383,16,4.8e-05,90.700005,0.65999997,-2.33,0.0154099995,101273.65,78
"2020-05-25 18:00:00",2,302.5,408,574,4.4e-05,57.4,0.21,-4.56,0.014599999,101409.73,71
"2020-05-26 00:00:00",2,298.9,412,392,3e-05,70.3,1.11,-4.0899997,0.01442,101304.02,73
"2020-05-26 06:00:00",2,295.5,389,1,0,90.8,0.06,-2.19,0.01512,101368.336,73
"2020-05-26 12:00:00",2,296.7,384,21,0,84.9,0.29,-2.8,0.01528,101432.85,71
"2020-05-26 18:00:00",2,303.2,404,663,5.2e-05,50.5,0.65,-4.85,0.01334,101382.04,82
"2020-05-27 00:00:00",2,297.6,413,451,9.6e-05,81,0.66999996,-2.47,0.015319999,101429.82,89
"2020-05-27 06:00:00",2,295,393,1,0,92.8,0.45,-1.54,0.015009999,101433.1,81
"2020-05-27 12:00:00",2,295.5,397,9,3.3e-05,92.3,-1.23,-1.75,0.01543,101500.45,96
"2020-05-27 18:00:00",2,303,405,649,1.6e-05,50.600002,-0.17999999,-4.5499997,0.01322,101462.2,64
"2020-05-28 00:00:00",2,298,416,338,3.9e-05,73.5,-0.64,-3.3999999,0.0143099995,101437.02,94
"2020-05-28 06:00:00",2,294.6,384,1,3e-06,94.5,-0.51,-1.74,0.01488,101560.02,59
"2020-05-28 12:00:00",2,296.2,379,20,0,87.700005,-1.5899999,-2.6399999,0.01528,101495.65,83
"2020-05-28 18:00:00",2,303.1,409,556,1.3e-05,50.7,-0.53999996,-5.08,0.013289999,101411.83,87
